date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
28/10/18|00:01:01|281266140|6169582607|661636724029|99.96|429145785|3393453747|8428368959|95.15|824613469566|17758438050|16155359906|111684585237|2445772248|307925437|421367917|314260003|3218414|0|0|0|0|0|0|0|0|0|0|2113502.40|169503.11|13836|60148|21166037|24907291|1549106003841|12429|0|57607|96661492|15387414038|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485132|2563046|255.74|2:53|1023947|223024|74|0.01|L-1|71|256|7183777107|420061933|70036659|17.1|6.0|OLDRSAM|7183590797|764452196796|4080000|1047|102249865216|21576727|3386619|0|237|49|1947636|195|-1544429041|-1407879534|1|30|100000|0|302934.43|32668.28|335602.71|292883.59|29386.71|322270.30|319170.05|27004.02|346174.07|270667.30|28414.60|299081.90|262988.73|30073.09|293061.82|38417.71|2747.53|41165.24|25256.68|2184.08|27440.76|43486.19|999.19|44485.38|34792.17|823.06|35615.23|28753.66|699.78|29453.44|24426.89|613.61|25040.50|21533.29|575.30|22108.59|19009.52|545.54|19555.06|17731.15|500.84|18231.99|16340.70|513.66|16854.36|15908.68|469.46|16378.14|15370.24|491.53|15861.77|
28/10/18|00:01:58|281266140|6169582607|661636742465|99.96|429145785|3393453747|8428369050|95.15|824613568194|17758448260|16155370719|111684598720|2445772254|307925438|421367917|314260004|3218414|0|0|0|0|0|0|0|0|0|0|2113503.31|169503.34|13836|60148|21166037|24907291|1549106127001|12429|0|57607|96661504|15387424418|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485132|2563046|255.74|2:53|1023947|223024|74|0.01|L-1|71|256|7183777111|420061933|70036659|17.1|6.0|OLDRSAM|7183590801|764452197756|4080000|1047|102249865216|21576757|3386589|0|237|49|1947637|195|-1544423412|-1407873902|1|30|100000|0|302934.62|32668.31|335602.93|292883.67|29386.78|322270.45|319170.27|27004.02|346174.29|270667.42|28414.62|299082.04|262988.83|30073.15|293061.98|38417.71|2747.54|41165.25|25256.69|2184.08|27440.77|43486.25|999.19|44485.44|34792.17|823.06|35615.23|28753.74|699.78|29453.52|24426.89|613.61|25040.50|21533.29|575.30|22108.59|19009.52|545.54|19555.06|17731.15|500.84|18231.99|16340.70|513.66|16854.36|15908.69|469.46|16378.15|15370.24|491.54|15861.78|
28/10/18|00:02:55|281266140|6169582607|661636759309|99.96|429145785|3393453747|8428369140|95.15|824613661160|17758457376|16155381736|111684612222|2445772260|307925438|421367917|314260004|3218414|0|0|0|0|0|0|0|0|0|0|2113504.09|169503.58|13836|60148|21166037|24907291|1549106247575|12429|0|57607|96661516|15387434989|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485132|2563046|255.74|2:53|1023947|223024|74|0.01|L-1|71|256|7183777111|420061933|70036659|17.1|6.0|OLDRSAM|7183590801|764452197756|4080000|1047|102249865216|21576744|3386602|0|237|49|1947638|195|-1544417743|-1407868247|1|30|100000|0|302934.87|32668.33|335603.20|292883.76|29386.83|322270.59|319170.43|27004.10|346174.53|270667.56|28414.62|299082.18|262988.95|30073.21|293062.16|38417.72|2747.54|41165.26|25256.69|2184.08|27440.77|43486.26|999.20|44485.46|34792.17|823.06|35615.23|28753.74|699.78|29453.52|24426.90|613.61|25040.51|21533.30|575.31|22108.61|19009.52|545.54|19555.06|17731.15|500.84|18231.99|16340.70|513.66|16854.36|15908.69|469.46|16378.15|15370.24|491.54|15861.78|
28/10/18|00:03:53|281266140|6169582607|661636774315|99.96|429145785|3393453747|8428369230|95.15|824613757719|17758467764|16155392279|111684625382|2445772266|307925438|421367917|314260004|3218414|0|0|0|0|0|0|0|0|0|0|2113504.75|169503.97|13836|60148|21166037|24907291|1549106349772|12429|0|57607|96661528|15387445113|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485132|2563046|255.74|2:53|1023947|223024|74|0.01|L-1|71|256|7183777111|420061933|70036659|17.1|6.0|OLDRSAM|7183590801|764452197756|4080000|1047|102249865216|21576762|3386584|0|237|49|1947639|195|-1544412145|-1407862653|1|30|100000|0|302935.02|32668.39|335603.41|292883.84|29386.90|322270.74|319170.57|27004.19|346174.76|270667.67|28414.68|299082.35|262989.04|30073.29|293062.33|38417.72|2747.54|41165.26|25256.69|2184.08|27440.77|43486.26|999.20|44485.46|34792.21|823.06|35615.27|28753.74|699.78|29453.52|24426.90|613.61|25040.51|21533.30|575.31|22108.61|19009.52|545.54|19555.06|17731.16|500.84|18232.00|16340.70|513.66|16854.36|15908.69|469.47|16378.16|15370.24|491.54|15861.78|
28/10/18|00:04:50|281266140|6169582607|661636791836|99.96|429145785|3393453747|8428369350|95.15|824613858718|17758478393|16155403547|111684639414|2445772274|307925438|421367917|314260004|3218414|0|0|0|0|0|0|0|0|0|0|2113505.51|169504.28|13836|60148|21166037|24907291|1549106471001|12429|0|57607|96661544|15387455879|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485132|2563046|255.74|2:53|1023947|223517|250|0.02|L-3|0|256|7183777111|420061933|70036659|17.1|6.0|OLDRSAM|7183590801|764452197756|4080000|1120|102249865216|21576762|3386584|0|237|49|1947640|195|-1544406438|-1407856952|1|0|100000|0|302935.18|32668.46|335603.64|292883.92|29386.97|322270.89|319170.72|27004.28|346175.00|270667.76|28414.73|299082.49|262989.21|30073.30|293062.51|38417.72|2747.54|41165.26|25256.70|2184.08|27440.78|43486.27|999.20|44485.47|34792.26|823.06|35615.32|28753.75|699.78|29453.53|24426.90|613.61|25040.51|21533.30|575.31|22108.61|19009.52|545.54|19555.06|17731.16|500.84|18232.00|16340.70|513.66|16854.36|15908.69|469.47|16378.16|15370.24|491.54|15861.78|
28/10/18|00:05:47|281266142|6169582609|661636808286|99.96|429146134|3393455430|8428369536|95.15|824613958986|17758488533|16155414033|111684652575|2445772280|307925440|421367917|314260006|3218414|0|0|0|0|0|0|0|0|0|0|2113506.30|169504.61|13837|60152|21166037|24907291|1549106579134|12429|0|57607|96661556|15387465938|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485625|2563048|255.74|2:53|1023947|223517|250|0.02|L-3|0|256|7183777122|420062006|70036661|17.1|6.0|OLDRSAM|7183590811|764452199776|4080000|1120|102249865216|21576776|3386570|0|237|49|1947641|195|-1544400807|-1407851325|1|30|100000|0|302935.34|32668.54|335603.88|292884.01|29387.03|322271.04|319170.86|27004.37|346175.23|270667.84|28414.79|299082.63|262989.34|30073.33|293062.67|38417.73|2747.55|41165.28|25256.74|2184.08|27440.82|43486.28|999.20|44485.48|34792.26|823.06|35615.32|28753.75|699.79|29453.54|24427.02|613.61|25040.63|21533.30|575.31|22108.61|19009.52|545.54|19555.06|17731.16|500.84|18232.00|16340.70|513.66|16854.36|15908.69|469.47|16378.16|15370.24|491.54|15861.78|
28/10/18|00:06:44|281266142|6169582609|661636825716|99.96|429146134|3393455430|8428369641|95.15|824614058442|17758498900|16155425118|111684666399|2445772287|307925440|421367917|314260006|3218414|0|0|0|0|0|0|0|0|0|0|2113507.12|169504.90|13837|60152|21166037|24907291|1549106700284|12429|0|57607|96661570|15387476575|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485625|2563048|255.74|2:53|1023947|223517|250|0.02|L-3|0|256|7183777122|420062006|70036661|17.1|6.0|OLDRSAM|7183590811|764452199776|4080000|1120|102249865216|21576784|3386562|0|237|49|1947642|195|-1544395137|-1407845663|1|30|100000|0|302935.56|32668.57|335604.13|292884.13|29387.07|322271.20|319171.12|27004.37|346175.49|270667.93|28414.85|299082.78|262989.43|30073.40|293062.83|38417.74|2747.55|41165.29|25256.75|2184.09|27440.84|43486.29|999.20|44485.49|34792.27|823.06|35615.33|28753.75|699.79|29453.54|24427.02|613.61|25040.63|21533.30|575.31|22108.61|19009.52|545.55|19555.07|17731.16|500.84|18232.00|16340.71|513.66|16854.37|15908.69|469.47|16378.16|15370.24|491.54|15861.78|
28/10/18|00:07:41|281266142|6169582609|661636842983|99.96|429146134|3393455430|8428369731|95.15|824614157044|17758509387|16155436079|111684680004|2445772293|307925440|421367917|314260006|3218414|0|0|0|0|0|0|0|0|0|0|2113507.92|169505.18|13837|60152|21166037|24907291|1549106821216|12429|0|57607|96661582|15387487083|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485625|2563048|255.74|2:53|1023947|223517|250|0.02|L-3|0|256|7183777122|420062006|70036661|17.1|6.0|OLDRSAM|7183590811|764452199776|4080000|1120|102249865216|21576797|3386549|0|237|49|1947643|195|-1544389488|-1407840020|1|30|100000|0|302935.75|32668.61|335604.36|292884.27|29387.07|322271.34|319171.25|27004.47|346175.72|270668.00|28414.91|299082.91|262989.54|30073.46|293063.00|38417.74|2747.55|41165.29|25256.75|2184.09|27440.84|43486.33|999.21|44485.54|34792.27|823.06|35615.33|28753.76|699.79|29453.55|24427.03|613.61|25040.64|21533.31|575.31|22108.62|19009.52|545.55|19555.07|17731.16|500.84|18232.00|16340.71|513.66|16854.37|15908.69|469.47|16378.16|15370.24|491.54|15861.78|
28/10/18|00:08:39|281266142|6169582609|661636865861|99.96|429146134|3393455430|8428369821|95.15|824614301622|17758528120|16155451481|111684700270|2445772299|307925440|421367917|314260006|3218414|0|0|0|0|0|0|0|0|0|0|2113508.71|169505.67|13837|60152|21166037|24907291|1549106951451|12429|0|57607|96661594|15387501815|2940621|215025690|68206024|270|117378598|138|151|P-1|0|256|655485625|2563048|255.74|2:53|1023947|223517|250|0.02|L-3|0|256|7183777122|420062006|70036661|17.1|6.0|OLDRSAM|7183590811|764452199776|4080000|1120|102249865216|21576864|3386482|0|237|49|1947674|195|-1544382830|-1407833333|1|30|100000|0|302935.92|32668.71|335604.63|292884.38|29387.13|322271.51|319171.41|27004.55|346175.96|270668.11|28414.98|299083.09|262989.64|30073.53|293063.17|38417.75|2747.56|41165.31|25256.75|2184.09|27440.84|43486.38|999.21|44485.59|34792.27|823.07|35615.34|28753.76|699.79|29453.55|24427.03|613.62|25040.65|21533.31|575.31|22108.62|19009.52|545.55|19555.07|17731.17|500.84|18232.01|16340.71|513.66|16854.37|15908.70|469.47|16378.17|15370.25|491.54|15861.79|
28/10/18|00:09:36|281266142|6169582609|661636884336|99.96|429146134|3393455430|8428369911|95.15|824614403842|17758538518|16155462924|111684714415|2445772305|307925440|421367917|314260006|3218414|0|0|0|0|0|0|0|0|0|0|2113509.34|169506.07|13837|60152|21166037|24907291|1549107075414|12429|0|57607|96661606|15387512833|2940621|215025690|68206024|270|117378598|137|151|P-1|0|256|655485625|2563048|255.74|2:53|1023947|223517|250|0.02|L-3|0|256|7183777122|420062006|70036661|17.1|6.0|OLDRSAM|7183590811|764452199776|4080000|1120|102249865216|21576822|3386524|0|236|49|1947675|195|-1544377155|-1407827652|1|30|100000|0|302936.06|32668.78|335604.84|292884.44|29387.21|322271.65|319171.56|27004.63|346176.19|270668.22|28415.01|299083.23|262989.78|30073.61|293063.39|38417.75|2747.56|41165.31|25256.76|2184.09|27440.85|43486.39|999.21|44485.60|34792.28|823.07|35615.35|28753.76|699.79|29453.55|24427.03|613.62|25040.65|21533.31|575.31|22108.62|19009.52|545.55|19555.07|17731.17|500.84|18232.01|16340.71|513.66|16854.37|15908.70|469.47|16378.17|15370.25|491.54|15861.79|
