date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
02/11/18|00:01:01|2734082|31928148|2661918613|99.90|4692259|42509504|45242177|90.27|16664067507|3337832277|190309418|1312852348|12071134|3773027|436676|1876506|1|0|0|0|0|0|0|0|0|0|0|51976.56|13302.33|1064|4272|45242|66|3378435804|0|0|713|1058178|76775613|53962|14145202|985831|2|1036549|666|684|P-1|52|256|3820352|16848|226.75|2:53|1023947|706056|124|0.01|L-3|5|256|41756063|1887677|15851|22.1|119.1|OLDRSAM|41754999|3797859892|4080000|1682|86374424576|19238055|1849451|0|767|49|1670169|213|272624288|272207591|1|24|100000|0|8045.72|2185.14|10230.86|8302.71|2243.55|10546.26|7871.31|2048.45|9919.76|7716.06|2010.06|9726.12|7743.92|2114.68|9858.60|1406.75|166.14|1572.89|1048.05|133.18|1181.23|941.46|109.56|1051.02|710.64|81.83|792.47|581.54|82.36|663.90|444.42|66.51|510.93|360.63|62.33|422.96|309.68|58.95|368.63|276.61|57.13|333.74|246.87|55.73|302.60|227.73|52.23|279.96|224.06|53.36|277.42|
02/11/18|00:01:56|2734082|31928148|2661940134|99.90|4692259|42509504|45242276|90.27|16664155317|3337846069|190312049|1312856146|12071140|3773036|436676|1876512|1|0|0|0|0|0|0|0|0|0|0|51982.41|13305.61|1064|4272|45242|66|3378492418|0|0|713|1058190|76777038|53962|14145202|985831|2|1036549|666|685|P-1|52|256|3820352|16848|226.75|2:53|1023947|706056|124|0.01|L-3|6|256|41756087|1887677|15851|22.1|119.1|OLDRSAM|41755023|3797862276|4080000|1682|86374424576|19238297|1849209|0|769|49|1672356|213|272627519|272213007|1|24|100000|0|8046.12|2185.39|10231.51|8303.21|2243.85|10547.06|7871.51|2048.59|9920.10|7716.23|2010.19|9726.42|7744.23|2114.81|9859.04|1406.83|166.21|1573.04|1048.14|133.23|1181.37|941.62|109.63|1051.25|710.74|81.86|792.60|581.68|82.42|664.10|444.51|66.55|511.06|360.70|62.37|423.07|309.75|58.99|368.74|276.68|57.17|333.85|246.99|55.80|302.79|227.81|52.26|280.07|224.14|53.38|277.52|
02/11/18|00:02:52|2734083|31928149|2661962741|99.90|4692410|42510509|45242576|90.27|16664238171|3337858253|190315192|1312860519|12071146|3773046|436676|1876519|1|0|0|0|0|0|0|0|0|0|0|51988.16|13308.92|1065|4276|45242|66|3378558661|0|0|713|1058212|76778924|53962|14145202|985831|2|1036549|667|685|P-2|0|256|3820811|16851|226.74|2:53|1023947|706515|24|0.00|L-3|0|256|41756118|1887687|15854|22.1|119.1|OLDRSAM|41755053|3797865136|4080000|1692|86374424576|19238382|1849124|0|767|49|1674552|213|272630734|272218418|1|24|100000|0|8046.55|2185.68|10232.23|8303.76|2244.17|10547.93|7871.77|2048.73|9920.50|7716.44|2010.31|9726.75|7744.42|2114.96|9859.38|1406.91|166.28|1573.19|1048.19|133.27|1181.46|941.76|109.69|1051.45|710.82|81.90|792.72|581.84|82.47|664.31|444.70|66.58|511.28|360.76|62.40|423.16|309.82|59.02|368.84|276.76|57.20|333.96|247.07|55.85|302.92|227.87|52.31|280.18|224.24|53.41|277.65|
02/11/18|00:03:47|2734092|31930199|2661983828|99.90|4692410|42510509|45242844|90.27|16664330481|3337872144|190318249|1312865682|12071154|3773055|436677|1876526|1|0|0|0|0|0|0|0|0|0|0|51993.94|13312.04|1065|4276|45242|66|3378623643|0|0|713|1058238|76780619|53962|14145202|985831|2|1036549|665|683|P-2|28|256|3820811|16851|226.74|2:53|1023947|706515|52|0.01|L-3|2|256|41756147|1887687|15854|22.1|119.1|OLDRSAM|41755082|3797867916|4080000|1692|86374424576|19237911|1849595|0|766|49|1676757|213|272635212|272225089|1|24|100000|0|8046.97|2185.93|10232.90|8304.35|2244.49|10548.84|7872.13|2048.89|9921.02|7716.62|2010.46|9727.08|7744.65|2115.09|9859.74|1407.00|166.35|1573.35|1048.25|133.32|1181.57|941.93|109.75|1051.68|710.91|81.94|792.85|581.99|82.52|664.51|444.78|66.61|511.39|360.83|62.45|423.28|309.90|59.05|368.95|276.83|57.23|334.06|247.16|55.90|303.06|227.95|52.34|280.29|224.32|53.45|277.77|
02/11/18|00:04:42|2734093|31930199|2662032506|99.90|4692410|42510509|45243012|90.27|16664487551|3337887719|190335929|1312884506|12071166|3773077|436677|1876542|1|0|0|0|0|0|0|0|0|0|0|51999.72|13315.15|1065|4276|45242|66|3378703127|0|0|713|1058254|76790324|53962|14145202|985831|2|1036549|667|685|P-2|112|256|3820811|16851|226.74|2:53|1023947|706515|136|0.01|L-3|5|256|41756227|1887687|15854|22.1|119.1|OLDRSAM|41755162|3797876024|4080000|1692|86374424576|19238477|1849029|0|768|49|1678972|213|272638722|272230800|1|24|100000|0|8047.38|2186.17|10233.55|8304.89|2244.82|10549.71|7872.37|2049.02|9921.39|7716.81|2010.57|9727.38|7744.87|2115.21|9860.08|1407.08|166.41|1573.49|1048.31|133.35|1181.66|942.10|109.81|1051.91|711.06|81.96|793.02|582.14|82.57|664.71|444.86|66.64|511.50|360.89|62.48|423.37|309.98|59.08|369.06|276.89|57.25|334.14|247.24|55.94|303.18|228.01|52.38|280.39|224.39|53.48|277.87|
02/11/18|00:05:38|2734093|31930199|2662055970|99.90|4692410|42510509|45243118|90.27|16664618935|3337910429|190340055|1312891435|12071173|3773088|436677|1876551|1|0|0|0|0|0|0|0|0|0|0|52005.49|13318.38|1065|4276|45242|66|3378765385|0|0|713|1058266|76793047|53962|14145202|985831|2|1036549|673|691|P-2|134|256|3820811|16851|226.74|2:53|1023947|706515|158|0.02|L-3|7|256|41756264|1887687|15854|22.1|119.1|OLDRSAM|41755199|3797879464|4080000|1692|86374424576|19240308|1847198|0|774|49|1681183|213|272642563|272236823|1|24|100000|0|8047.83|2186.42|10234.25|8305.41|2245.14|10550.55|7872.59|2049.15|9921.74|7717.09|2010.72|9727.81|7745.08|2115.35|9860.43|1407.14|166.50|1573.64|1048.36|133.40|1181.76|942.24|109.87|1052.11|711.18|82.00|793.18|582.28|82.64|664.92|444.93|66.68|511.61|360.96|62.52|423.48|310.06|59.11|369.17|276.96|57.28|334.24|247.32|55.98|303.30|228.09|52.41|280.50|224.47|53.52|277.99|
02/11/18|00:06:33|2734093|31930199|2662075553|99.90|4692410|42510509|45243218|90.27|16664703657|3337923999|190342644|1312895138|12071179|3773098|436677|1876559|1|0|0|0|0|0|0|0|0|0|0|52011.27|13321.73|1065|4276|45242|66|3378818362|0|0|713|1058278|76794409|53962|14145202|985831|2|1036549|666|684|P-2|134|256|3820811|16851|226.74|2:53|1023947|706515|158|0.02|L-3|8|256|41756296|1887687|15854|22.1|119.1|OLDRSAM|41755231|3797882664|4080000|1692|86374424576|19238495|1849011|0|768|49|1683373|213|272645832|272242282|1|24|100000|0|8048.23|2186.69|10234.92|8305.95|2245.48|10551.43|7872.82|2049.28|9922.10|7717.31|2010.88|9728.19|7745.29|2115.50|9860.79|1407.22|166.57|1573.79|1048.43|133.44|1181.87|942.39|109.93|1052.32|711.26|82.04|793.30|582.42|82.70|665.12|445.01|66.71|511.72|361.04|62.53|423.57|310.12|59.15|369.27|277.03|57.31|334.34|247.45|56.05|303.50|228.16|52.45|280.61|224.56|53.55|278.11|
02/11/18|00:07:28|2734093|31930199|2662094624|99.90|4692410|42510509|45243318|90.27|16664790732|3337938290|190345315|1312898772|12071185|3773108|436677|1876566|1|0|0|0|0|0|0|0|0|0|0|52017.12|13324.93|1065|4276|45242|66|3378870717|0|0|713|1058290|76795834|53962|14145202|985831|2|1036549|666|684|P-2|134|256|3820811|16851|226.74|2:53|1023947|706515|158|0.02|L-3|10|256|41756324|1887687|15854|22.1|119.1|OLDRSAM|41755259|3797885440|4080000|1692|86374424576|19238753|1848753|0|767|49|1685569|213|272649063|272247709|1|24|100000|0|8048.67|2186.94|10235.61|8306.47|2245.80|10552.27|7873.02|2049.40|9922.42|7717.57|2011.03|9728.60|7745.51|2115.64|9861.15|1407.31|166.63|1573.94|1048.49|133.49|1181.98|942.55|109.98|1052.53|711.34|82.07|793.41|582.56|82.75|665.31|445.09|66.75|511.84|361.14|62.56|423.70|310.21|59.19|369.40|277.10|57.34|334.44|247.57|56.11|303.68|228.23|52.48|280.71|224.65|53.58|278.23|
02/11/18|00:08:24|2734094|31930200|2662180905|99.90|4692596|42511837|45243805|90.27|16664947802|3337956235|190354878|1312931266|12071193|3773118|436677|1876574|1|0|0|0|0|0|0|0|0|0|0|52022.95|13327.87|1066|4280|45242|66|3379004309|0|0|713|1058326|76798505|53962|14145202|985831|2|1036549|676|694|P-2|13|256|3821426|16855|226.72|2:53|1023947|707130|93|0.01|L-3|1|256|41756363|1887700|15857|22.1|119.0|OLDRSAM|41755297|3797889204|4080000|1705|86374424576|19237085|1850421|0|778|49|1687141|213|272660198|272260288|1|25|100000|0|8049.03|2187.14|10236.17|8306.93|2246.08|10553.01|7873.24|2049.54|9922.78|7718.70|2011.48|9730.18|7745.72|2115.76|9861.48|1407.37|166.69|1574.06|1048.54|133.51|1182.05|942.66|110.03|1052.69|711.41|82.09|793.50|582.72|82.80|665.52|445.16|66.77|511.93|361.21|62.59|423.80|310.29|59.23|369.52|277.15|57.36|334.51|247.64|56.15|303.79|228.39|52.51|280.90|224.71|53.61|278.32|
02/11/18|00:09:19|2734094|31930200|2662421362|99.90|4692596|42511837|45243926|90.27|16665270382|3337982576|190378354|1313037051|12071200|3773130|436677|1876584|1|0|0|0|0|0|0|0|0|0|0|52027.03|13329.54|1066|4280|45242|66|3379259971|0|0|713|1058340|76801994|53962|14145202|985831|2|1036549|676|694|P-2|13|256|3821426|16855|226.72|2:53|1023947|707130|93|0.01|L-3|4|256|41756407|1887700|15857|22.1|119.0|OLDRSAM|41755341|3797893700|4080000|1705|86374424576|19236850|1850656|0|778|49|1687221|213|272686825|272286493|1|25|100000|0|8049.12|2187.18|10236.30|8307.09|2246.16|10553.25|7873.37|2049.57|9922.94|7722.20|2012.90|9735.10|7745.86|2115.81|9861.67|1407.37|166.69|1574.06|1048.55|133.51|1182.06|942.67|110.03|1052.70|711.41|82.10|793.51|582.73|82.80|665.53|445.16|66.78|511.94|361.22|62.59|423.81|310.29|59.24|369.53|277.15|57.36|334.51|247.64|56.15|303.79|228.39|52.51|280.90|224.72|53.61|278.33|
