date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
07/09/18|00:01:01|6267813|129416304|109311496799|99.99|39946122|173117849|442422176|90.98|240837407666|1563131784|1557167264|59575080832|85294379|27902938|24267026|23431489|112120|0|0|0|0|0|0|0|0|0|0|403014.88|20419.94|4275|17536|181402|1456969|86538641249|13|0|15346|9172117|1451792262|48217|6195036|201694|2|213070|899|933|P-1|174|256|52170599|205674|253.66|2:53|1023947|496955|44229|4.32|L-1|0|256|512762304|42963730|23329390|11.9|1.8|OLDRSAM|512696135|56402633244|4080000|15983|90715529216|21410603|736743|0|1020|60|517385|207|633174308|637554198|1|92|2431|6223|3406|100000|3000000|4000000|2000000|0|31281.76|3650.17|34931.93|36709.82|3985.15|40694.97|33609.01|3579.10|37188.11|28533.23|3112.18|31645.41|31382.60|4004.75|35387.35|5698.37|213.40|5911.77|3547.96|167.90|3715.86|17808.93|77.27|17886.20|17296.07|67.15|17363.22|15507.53|60.59|15568.12|13298.11|55.85|13353.96|11202.67|53.24|11255.91|8992.01|48.99|9041.00|8094.35|47.86|8142.21|6602.12|45.90|6648.02|5680.75|44.53|5725.28|5161.70|44.52|5206.22|
07/09/18|00:01:56|6267848|129421917|109350658564|99.99|39962340|173206442|442472366|90.98|240920080845|1563234821|1557334174|59596129559|85303262|27906211|24269264|23434846|112123|0|0|0|0|0|0|0|0|0|0|403127.18|20422.23|4276|17544|181448|1457119|86568771378|13|0|15351|9172874|1451950935|48217|6195036|201694|2|213070|902|935|P-2|86|256|52192483|205762|253.65|2:53|1023947|519613|21522|2.10|L-2|0|256|512824849|42969362|23332696|11.9|1.8|OLDRSAM|512758679|56409746228|4080000|21851|90715529216|21410821|736525|0|1018|58|517462|207|633246911|637627291|1|40|829|2493|1541|100000|3000000|4000000|2000000|0|31289.05|3650.54|34939.59|36716.69|3985.72|40702.41|33617.03|3579.45|37196.48|28538.78|3112.48|31651.26|31387.10|4005.13|35392.23|5699.82|213.43|5913.25|3548.54|167.92|3716.46|17813.53|77.29|17890.82|17301.04|67.16|17368.20|15511.74|60.60|15572.34|13299.18|55.86|13355.04|11207.58|53.25|11260.83|8994.46|49.01|9043.47|8095.81|47.88|8143.69|6604.31|45.92|6650.23|5680.98|44.54|5725.52|5162.47|44.53|5207.00|
07/09/18|00:02:52|6267901|129430789|109401423625|99.99|39968459|173228783|442556229|90.98|241052340420|1563438062|1557555328|59629037779|85317368|27911896|24274184|23440968|112126|0|0|0|0|0|0|0|0|0|0|403282.37|20425.06|4276|17544|181476|1457530|86608309550|13|0|15351|9173890|1452158493|48217|6195036|201694|2|213070|903|936|P-1|80|256|52205930|205814|253.66|2:53|1023947|532810|34713|3.39|L-2|0|256|512936645|42979447|23338963|11.9|1.8|OLDRSAM|512870475|56421851072|4080000|31792|90715529216|21407439|739907|0|1021|60|517538|207|633348879|637729941|1|45|1680|3847|2697|100000|3000000|4000000|2000000|0|31300.98|3651.00|34951.98|36729.54|3986.39|40715.93|33628.58|3579.86|37208.44|28546.66|3112.81|31659.47|31398.04|4005.69|35403.73|5702.72|213.48|5916.20|3550.34|167.94|3718.28|17818.27|77.30|17895.57|17304.75|67.17|17371.92|15513.93|60.62|15574.55|13300.64|55.87|13356.51|11210.76|53.26|11264.02|8995.97|49.02|9044.99|8098.52|47.88|8146.40|6609.10|45.93|6655.03|5681.65|44.55|5726.20|5163.19|44.54|5207.73|
07/09/18|00:03:47|6269392|129484342|109440381393|99.99|39975385|173259691|442723133|90.98|241137761274|1563586031|1557930884|59650391566|85349688|27917191|24278405|23447502|112130|0|0|0|0|0|0|0|0|0|0|403387.84|20427.99|4276|17544|181577|1458597|86639431382|13|0|15351|9175114|1452511983|48217|6195036|201694|2|213070|903|944|P-1|88|256|52217033|205857|253.66|2:53|1023947|544159|46070|4.50|L-1|0|256|513142291|42992979|23345198|11.9|1.8|OLDRSAM|513076121|56441997988|4080000|2444|90715529216|21414713|732633|0|1019|60|517611|207|633494456|637876482|1|76|2182|5263|3369|100000|3000000|4000000|2000000|0|31309.03|3651.54|34960.57|36737.46|3986.97|40724.43|33638.14|3580.43|37218.57|28553.94|3113.26|31667.20|31403.83|4006.20|35410.03|5704.14|213.53|5917.67|3551.30|168.01|3719.31|17819.86|77.31|17897.17|17308.98|67.18|17376.16|15517.64|60.62|15578.26|13301.36|55.88|13357.24|11213.73|53.27|11267.00|8996.82|49.03|9045.85|8105.69|47.88|8153.57|6613.13|45.94|6659.07|5684.14|44.56|5728.70|5163.55|44.54|5208.09|
07/09/18|00:04:43|6269471|129491296|109476984353|99.99|39981151|173277801|442855878|90.98|241212217397|1563697644|1558268706|59669121192|85374996|27922142|24282497|23452542|112135|0|0|0|0|0|0|0|0|0|0|403488.76|20430.66|4276|17544|181678|1459299|86668649605|13|0|15351|9176233|1452831960|48217|6195036|201694|2|213070|904|937|P-1|210|256|52220647|205871|253.66|2:53|1023947|547261|49294|4.81|L-3|0|256|513307263|43003893|23350182|11.9|1.8|OLDRSAM|513241093|56458303828|4080000|11463|90715529216|21418679|728667|0|1022|60|517688|207|633593869|637976918|1|80|2304|6117|3417|100000|3000000|4000000|2000000|0|31315.19|3651.95|34967.14|36745.42|3987.54|40732.96|33643.88|3580.80|37224.68|28560.00|3113.65|31673.65|31409.94|4006.77|35416.71|5705.49|213.57|5919.06|3552.13|168.04|3720.17|17821.55|77.32|17898.87|17316.04|67.19|17383.23|15522.38|60.63|15583.01|13305.24|55.88|13361.12|11217.28|53.28|11270.56|8997.79|49.03|9046.82|8107.53|47.89|8155.42|6613.28|45.94|6659.22|5686.07|44.57|5730.64|5168.37|44.55|5212.92|
07/09/18|00:05:38|6269996|129517026|109517291611|99.99|39985567|173291906|442913816|90.98|241296977045|1563802327|1558514427|59690624200|85385163|27926337|24286649|23456337|112140|0|0|0|0|0|0|0|0|0|0|403601.11|20433.14|4276|17544|181693|1459438|86699966992|13|0|15351|9177018|1453050387|48217|6195036|201694|2|213070|904|937|P-1|46|256|52222980|205880|253.66|2:53|1023947|549336|51205|5.00|L-1|0|256|513382535|43010532|23353949|11.9|1.8|OLDRSAM|513316365|56466856800|4080000|2842|90715529216|21408702|738644|0|1020|60|517770|207|633670895|638054679|1|88|2340|6745|3152|100000|3000000|4000000|2000000|0|31323.52|3652.41|34975.93|36754.77|3988.05|40742.82|33649.21|3581.20|37230.41|28565.07|3114.02|31679.09|31416.69|4007.28|35423.97|5707.35|213.60|5920.95|3552.40|168.07|3720.47|17824.06|77.32|17901.38|17316.27|67.20|17383.47|15527.65|60.63|15588.28|13307.58|55.89|13363.47|11217.60|53.28|11270.88|9004.02|49.04|9053.06|8107.54|47.89|8155.43|6613.29|45.95|6659.24|5688.95|44.58|5733.53|5169.06|44.55|5213.61|
07/09/18|00:06:34|6270061|129525009|109554597293|99.99|40002576|173377652|442975139|90.98|241371797072|1563873752|1558727568|59709849607|85395993|27929871|24290704|23459685|112145|0|0|0|0|0|0|0|0|0|0|403710.22|20435.66|4277|17548|181727|1459700|86728363848|13|0|15357|9177789|1453255566|48217|6195036|201694|2|213070|903|936|P-1|50|256|52238608|205943|253.66|2:53|1023947|565738|13866|1.35|L-1|0|256|513458968|43016878|23357258|11.9|1.8|OLDRSAM|513392797|56475629244|4080000|9231|90715529216|21407745|739601|0|1022|60|517856|207|633751042|638135436|1|22|154|1802|939|100000|3000000|4000000|2000000|0|31329.77|3652.89|34982.66|36760.77|3988.56|40749.33|33655.35|3581.55|37236.90|28569.34|3114.38|31683.72|31424.07|4007.80|35431.87|5707.93|213.62|5921.55|3552.77|168.08|3720.85|17827.30|77.34|17904.64|17327.41|67.22|17394.63|15537.62|60.64|15598.26|13310.42|55.90|13366.32|11219.40|53.30|11272.70|9009.30|49.04|9058.34|8108.25|47.90|8156.15|6617.67|45.96|6663.63|5692.75|44.59|5737.34|5178.54|44.56|5223.10|
07/09/18|00:07:29|6270430|129547270|109595791510|99.99|40005074|173389693|443012927|90.98|241454393225|1563957649|1558877586|59730949553|85402172|27932913|24293799|23462177|112153|0|0|0|0|0|0|0|0|0|0|403820.93|20437.28|4277|17548|181743|1459754|86760692963|13|0|15357|9178359|1453397340|48217|6195036|201694|2|213070|903|936|P-1|30|256|52246360|205973|253.66|2:53|1023947|572972|21080|2.06|L-3|0|256|513506822|43021131|23359726|11.9|1.8|OLDRSAM|513440651|56481021520|4080000|3400|90715529216|21410654|736692|0|1019|60|517930|207|633804957|638189691|1|73|601|2740|1531|100000|3000000|4000000|2000000|0|31336.13|3653.17|34989.30|36766.98|3988.91|40755.89|33662.57|3581.82|37244.39|28573.91|3114.65|31688.56|31430.61|4008.12|35438.73|5709.31|213.64|5922.95|3554.05|168.09|3722.14|17828.06|77.34|17905.40|17329.83|67.22|17397.05|15545.00|60.65|15605.65|13315.48|55.90|13371.38|11226.55|53.30|11279.85|9016.79|49.05|9065.84|8115.87|47.90|8163.77|6620.69|45.97|6666.66|5694.19|44.59|5738.78|5179.62|44.56|5224.18|
07/09/18|00:08:24|6270492|129553613|109639737640|99.99|40010257|173419237|443120833|90.98|241557191132|1564106398|1559129635|59756834927|85422280|27937323|24297152|23467239|112158|0|0|0|0|0|0|0|0|0|0|403955.20|20439.61|4277|17548|181808|1460345|86794524454|13|0|15357|9179208|1453633299|48217|6195036|201694|2|213070|904|936|P-2|182|256|52265238|206046|253.66|2:53|1023947|591854|40114|3.92|L-2|0|256|513641502|43030850|23364708|11.9|1.8|OLDRSAM|513575331|56494580692|4080000|13558|90715529216|21416951|730395|0|1022|60|518004|207|633909035|638294429|1|74|1907|4388|3027|100000|3000000|4000000|2000000|0|31346.08|3653.59|34999.67|36776.07|3989.43|40765.50|33670.95|3582.10|37253.05|28581.41|3115.04|31696.45|31438.93|4008.59|35447.52|5710.72|213.68|5924.40|3555.62|168.12|3723.74|17835.11|77.35|17912.46|17336.26|67.23|17403.49|15549.00|60.66|15609.66|13317.21|55.91|13373.12|11234.94|53.30|11288.24|9017.80|49.05|9066.85|8117.52|47.91|8165.43|6620.76|45.98|6666.74|5695.90|44.60|5740.50|5184.00|44.56|5228.56|
07/09/18|00:09:20|6270545|129561926|109677154954|99.99|40015336|173435621|443230588|90.98|241634614169|1564211018|1559432546|59776209807|85443344|27942105|24301242|23472098|112163|0|0|0|0|0|0|0|0|0|0|404060.95|20441.98|4277|17548|181856|1460885|86824763593|13|0|15357|9180234|1453921872|48217|6195036|201694|2|213070|903|936|P-1|222|256|52269890|206064|253.66|2:53|1023947|596246|44546|4.35|L-1|0|256|513780767|43040787|23369513|11.9|1.8|OLDRSAM|513714596|56508949920|4080000|23066|90715529216|21419275|728071|0|1020|60|518073|207|634011451|638397523|1|75|2093|5242|3312|100000|3000000|4000000|2000000|0|31352.06|3653.99|35006.05|36784.33|3990.00|40774.33|33676.26|3582.41|37258.67|28587.27|3115.44|31702.71|31444.84|4009.13|35453.97|5711.91|213.70|5925.61|3556.01|168.13|3724.14|17837.01|77.36|17914.37|17336.92|67.24|17404.16|15553.91|60.66|15614.57|13320.67|55.91|13376.58|11236.19|53.31|11289.50|9022.77|49.05|9071.82|8122.17|47.91|8170.08|6621.12|45.98|6667.10|5696.00|44.60|5740.60|5184.05|44.56|5228.61|
