date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|threadact|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
25/09/18|03:43:53|80616|678957|183219740|99.96|225384|904631|4305141|94.81|238531263|7884375|5645785|32423420|496893|123176|101421|127902|1024|0|0|0|0|0|0|0|0|0|0|4552.54|2576.63|1074|3222|3489|589|394209741|0|0|15|181867|437730|4202|15007|12402|40020|18241|333|345|P-2|0|256|361174|2731|132.25|6:53|1023947|306654|38|0.00|L-3|3|256|991144|73977|2636|13.4|28.1|OLDRSAM|989860|145219900|305000|4614|11537555456|2710385|106401|0|419|43|7|57832|0|17389934|17510228|1|17|100000|0|107.31|55.47|162.78|99.44|39.44|138.88|922.09|509.52|1431.61|768.64|387.64|1156.28|778.24|427.35|1205.59|761.05|382.74|1143.79|901.03|484.44|1385.47|20.23|10.60|30.83|13.36|10.72|24.08|8.88|9.09|17.97|8.55|9.24|17.79|6.36|7.06|13.42|6.78|7.60|14.38|5.80|6.61|12.41|6.28|7.18|13.46|6.57|6.97|13.54|5.79|6.95|12.74|
25/09/18|03:44:49|80616|678957|183243127|99.96|225384|904631|4305679|94.81|238561232|7885401|5646500|32426186|496922|123194|101421|127918|1024|0|0|0|0|0|0|0|0|0|0|4553.24|2577.03|1074|3222|3489|589|394280545|0|0|15|181892|437800|4202|15007|12402|40020|18241|334|348|P-2|44|256|361174|2731|132.25|6:53|1023947|306654|82|0.01|L-3|7|256|991227|73977|2636|13.4|28.1|OLDRSAM|989943|145228436|305000|4614|11537555456|2710439|106347|0|420|43|7|57840|0|17392772|17513076|1|18|100000|0|107.32|55.48|162.80|99.45|39.45|138.90|922.20|509.57|1431.77|768.74|387.72|1156.46|778.33|427.41|1205.74|761.30|382.86|1144.16|901.13|484.49|1385.62|20.24|10.60|30.84|13.36|10.72|24.08|8.88|9.09|17.97|8.56|9.24|17.80|6.36|7.06|13.42|6.78|7.60|14.38|5.80|6.61|12.41|6.28|7.18|13.46|6.57|6.97|13.54|5.79|6.95|12.74|
25/09/18|03:45:44|80616|678957|183265160|99.96|225384|904631|4306221|94.81|238589458|7886359|5647193|32428493|496951|123210|101421|127931|1024|0|0|0|0|0|0|0|0|0|0|4553.95|2577.43|1074|3222|3489|589|394318003|0|0|15|181919|437874|4202|15007|12402|40020|18241|333|347|P-2|53|256|361174|2731|132.25|6:53|1023947|306654|91|0.01|L-3|11|256|991293|73977|2636|13.4|28.1|OLDRSAM|990009|145235236|305000|4614|11537555456|2710449|106337|0|419|43|7|57849|0|17395510|17515822|1|17|100000|0|107.33|55.48|162.81|99.46|39.45|138.91|922.27|509.62|1431.89|768.88|387.78|1156.66|778.42|427.46|1205.88|761.51|382.99|1144.50|901.22|484.54|1385.76|20.24|10.61|30.85|13.36|10.72|24.08|8.89|9.09|17.98|8.56|9.24|17.80|6.36|7.06|13.42|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.18|13.46|6.57|6.97|13.54|5.79|6.95|12.74|
25/09/18|03:46:40|80616|678957|183292736|99.96|225579|905326|4306888|94.81|238623802|7887421|5647888|32431150|496979|123227|101421|127946|1024|0|0|0|0|0|0|0|0|0|0|4554.67|2577.81|1075|3225|3489|589|394397419|0|0|15|181944|437942|4202|15007|12402|40020|18241|332|346|P-2|10|256|361496|2734|132.22|6:53|1023947|306976|72|0.01|L-2|1|256|991382|73992|2638|13.4|28.0|OLDRSAM|990097|145242648|305000|4629|11537555456|2710446|106340|0|418|43|7|57853|0|17398192|17518510|1|18|100000|0|107.34|55.49|162.83|99.50|39.46|138.96|922.37|509.68|1432.05|769.02|387.84|1156.86|778.51|427.51|1206.02|761.76|383.09|1144.85|901.30|484.59|1385.89|20.24|10.61|30.85|13.36|10.72|24.08|8.89|9.09|17.98|8.56|9.24|17.80|6.36|7.06|13.42|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.97|13.54|5.79|6.95|12.74|
25/09/18|03:47:35|80616|678957|183315601|99.96|225579|905326|4307395|94.81|238652704|7888407|5648558|32433613|497003|123236|101421|127951|1024|0|0|0|0|0|0|0|0|0|0|4555.33|2578.13|1075|3225|3489|589|394436348|0|0|15|181971|438008|4202|15007|12402|40020|18241|332|346|P-2|10|256|361496|2734|132.22|6:53|1023947|306976|72|0.01|L-2|2|256|991402|73992|2638|13.4|28.0|OLDRSAM|990117|145244608|305000|4629|11537555456|2710438|106348|0|418|43|7|57865|0|17401005|17521335|1|16|100000|0|107.36|55.49|162.85|99.51|39.46|138.97|922.44|509.73|1432.17|769.14|387.91|1157.05|778.60|427.55|1206.15|761.96|383.17|1145.13|901.42|484.66|1386.08|20.24|10.61|30.85|13.37|10.72|24.09|8.89|9.09|17.98|8.56|9.24|17.80|6.36|7.06|13.42|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.97|13.54|5.79|6.95|12.74|
25/09/18|03:48:31|80616|678957|183341439|99.96|225579|905326|4308401|94.81|238686164|7889491|5649306|32436310|497051|123246|101421|127957|1024|0|0|0|0|0|0|0|0|0|0|4556.07|2578.52|1075|3225|3489|589|394511029|0|0|15|182019|438093|4202|15007|12402|40020|18241|331|346|P-2|10|256|361496|2734|132.22|6:53|1023947|306976|72|0.01|L-2|3|256|991426|73992|2638|13.4|28.0|OLDRSAM|990141|145246960|305000|4629|11537555456|2710358|106428|0|417|43|7|57870|0|17403877|17524214|1|17|100000|0|107.37|55.49|162.86|99.52|39.47|138.99|922.55|509.79|1432.34|769.30|387.99|1157.29|778.69|427.61|1206.30|762.13|383.25|1145.38|901.59|484.72|1386.31|20.24|10.61|30.85|13.37|10.72|24.09|8.89|9.09|17.98|8.56|9.24|17.80|6.36|7.06|13.42|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.97|13.54|5.80|6.95|12.75|
25/09/18|03:49:26|80616|678957|183361567|99.96|225579|905326|4308426|94.81|238712072|7890340|5649872|32438347|497052|123256|101421|127963|1024|0|0|0|0|0|0|0|0|0|0|4556.66|2578.89|1075|3225|3489|589|394545673|0|0|15|182021|438131|4202|15007|12402|40020|18241|331|346|P-2|10|256|361496|2734|132.22|6:53|1023947|306976|72|0.01|L-2|4|256|991450|73992|2638|13.4|28.0|OLDRSAM|990165|145249632|305000|4629|11537555456|2710374|106412|0|417|43|7|57879|0|17406567|17526914|1|16|100000|0|107.38|55.49|162.87|99.53|39.47|139.00|922.62|509.84|1432.46|769.50|388.10|1157.60|778.76|427.67|1206.43|762.26|383.31|1145.57|901.67|484.77|1386.44|20.24|10.61|30.85|13.37|10.72|24.09|8.89|9.09|17.98|8.56|9.24|17.80|6.36|7.07|13.43|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.98|13.55|5.80|6.95|12.75|
25/09/18|03:50:22|80616|678957|183384595|99.96|225579|905326|4308466|94.81|238741218|7891268|5650489|32440699|497054|123266|101421|127969|1024|0|0|0|0|0|0|0|0|0|0|4557.35|2579.29|1075|3225|3489|589|394618212|0|0|15|182025|438177|4202|15007|12402|40020|18241|330|345|P-2|10|256|361496|2734|132.22|6:53|1023947|306976|72|0.01|L-2|5|256|991474|73992|2638|13.4|28.0|OLDRSAM|990189|145251984|305000|4629|11537555456|2710337|106449|0|415|43|7|57883|0|17409159|17529512|1|15|100000|0|107.39|55.50|162.89|99.54|39.47|139.01|922.71|509.90|1432.61|769.75|388.21|1157.96|778.85|427.72|1206.57|762.42|383.38|1145.80|901.74|484.83|1386.57|20.24|10.62|30.86|13.37|10.72|24.09|8.89|9.09|17.98|8.56|9.25|17.81|6.36|7.07|13.43|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.98|13.55|5.80|6.95|12.75|
25/09/18|03:51:17|80616|678957|183409827|99.96|225681|905654|4310491|94.81|238773197|7892357|5651341|32443389|497147|123275|101421|127974|1024|0|0|0|0|0|0|0|0|0|0|4558.05|2579.69|1076|3228|3489|589|394657559|0|0|15|182119|438305|4202|15007|12402|40020|18241|331|346|P-1|0|256|361643|2736|132.18|6:53|1023947|307123|10|0.00|L-1|0|256|991497|74000|2640|13.4|28.0|OLDRSAM|990211|145254028|305000|4637|11537555456|2710372|106414|0|417|43|7|57893|0|17411976|17532341|1|0|100000|0|107.43|55.50|162.93|99.55|39.48|139.03|922.79|509.96|1432.75|769.97|388.33|1158.30|778.95|427.78|1206.73|762.55|383.45|1146.00|901.83|484.88|1386.71|20.25|10.62|30.87|13.37|10.72|24.09|8.89|9.09|17.98|8.56|9.25|17.81|6.36|7.07|13.43|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.98|13.55|5.80|6.95|12.75|
25/09/18|03:52:13|80616|678957|183431256|99.96|225681|905654|4310531|94.81|238801087|7893279|5651942|32445631|497149|123285|101421|127980|1024|0|0|0|0|0|0|0|0|0|0|4558.72|2580.06|1076|3228|3489|589|394727258|0|0|15|182123|438349|4202|15007|12402|40020|18241|331|346|P-1|0|256|361643|2736|132.18|6:53|1023947|307123|10|0.00|L-1|1|256|991521|74000|2640|13.4|28.0|OLDRSAM|990235|145256380|305000|4637|11537555456|2710384|106402|0|417|43|7|57897|0|17414606|17534977|1|10|100000|0|107.44|55.51|162.95|99.56|39.49|139.05|922.89|510.01|1432.90|770.19|388.43|1158.62|779.04|427.83|1206.87|762.68|383.52|1146.20|901.92|484.92|1386.84|20.25|10.62|30.87|13.37|10.72|24.09|8.89|9.09|17.98|8.56|9.25|17.81|6.36|7.07|13.43|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.98|13.55|5.80|6.95|12.75|
25/09/18|03:53:08|80616|678957|183452507|99.96|225681|905654|4310551|94.81|238828255|7894189|5652501|32447690|497150|123290|101421|127985|1024|0|0|0|0|0|0|0|0|0|0|4559.33|2580.45|1076|3228|3489|589|394764285|0|0|15|182125|438384|4202|15007|12402|40020|18241|334|348|P-1|0|256|361643|2736|132.18|6:53|1023947|307123|10|0.00|L-1|2|256|991541|74000|2640|13.4|28.0|OLDRSAM|990255|145258340|305000|4637|11537555456|2710545|106241|0|420|43|7|57906|0|17417374|17537756|1|18|100000|0|107.45|55.51|162.96|99.57|39.49|139.06|922.95|510.06|1433.01|770.39|388.54|1158.93|779.13|427.88|1207.01|762.78|383.59|1146.37|902.04|484.97|1387.01|20.25|10.62|30.87|13.37|10.73|24.10|8.89|9.09|17.98|8.56|9.25|17.81|6.36|7.07|13.43|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.98|13.55|5.80|6.96|12.76|
25/09/18|03:54:04|80616|678957|183476963|99.96|225681|905654|4311074|94.81|238859567|7895197|5653201|32450207|497175|123300|101421|127991|1024|0|0|0|0|0|0|0|0|0|0|4560.01|2580.81|1076|3228|3489|589|394826104|0|0|15|182152|438457|4202|15007|12402|40020|18241|332|346|P-1|0|256|361643|2736|132.18|6:53|1023947|307123|10|0.00|L-1|3|256|991565|74000|2640|13.4|28.0|OLDRSAM|990279|145260692|305000|4637|11537555456|2710415|106371|0|418|43|7|57912|0|17420050|17540440|1|16|100000|0|107.46|55.51|162.97|99.58|39.49|139.07|923.05|510.12|1433.17|770.61|388.65|1159.26|779.22|427.93|1207.15|762.90|383.65|1146.55|902.14|485.02|1387.16|20.26|10.62|30.88|13.37|10.73|24.10|8.89|9.09|17.98|8.56|9.25|17.81|6.36|7.07|13.43|6.79|7.61|14.40|5.81|6.61|12.42|6.28|7.19|13.47|6.57|6.98|13.55|5.80|6.96|12.76|
25/09/18|03:54:59|80616|678957|183498897|99.96|225681|905654|4312095|94.81|238888310|7896185|5653919|32452559|497227|123318|101421|128007|1024|0|0|0|0|0|0|0|0|0|0|4560.68|2581.22|1076|3228|3489|589|394873900|0|0|15|182200|438550|4202|15007|12402|40020|18241|331|345|P-1|44|256|361643|2736|132.18|6:53|1023947|307123|54|0.01|L-1|7|256|991648|74000|2640|13.4|28.0|OLDRSAM|990362|145269228|305000|4637|11537555456|2710387|106399|0|417|43|7|57918|0|17422821|17543219|1|18|100000|0|107.48|55.52|163.00|99.59|39.50|139.09|923.13|510.17|1433.30|770.82|388.77|1159.59|779.31|427.98|1207.29|763.00|383.71|1146.71|902.26|485.08|1387.34|20.26|10.62|30.88|13.37|10.73|24.10|8.90|9.10|18.00|8.57|9.25|17.82|6.36|7.07|13.43|6.79|7.61|14.40|5.81|6.62|12.43|6.28|7.20|13.48|6.58|6.98|13.56|5.80|6.96|12.76|
25/09/18|03:55:55|80617|678965|183527536|99.96|225681|905654|4313104|94.81|238923082|7897379|5654827|32456038|497278|123334|101421|128020|1024|0|0|0|0|0|0|0|0|0|0|4561.43|2581.66|1076|3228|3489|589|394951162|0|0|15|182248|438663|4202|15007|12402|40020|18241|331|345|P-2|0|256|361643|2736|132.18|6:53|1023947|307336|32|0.00|L-3|0|256|991714|74000|2640|13.4|28.0|OLDRSAM|990428|145276028|305000|4650|11537555456|2709597|107189|0|417|43|7|57939|0|17425900|17546315|1|0|100000|0|107.50|55.52|163.02|99.61|39.51|139.12|923.20|510.24|1433.44|770.97|388.86|1159.83|779.42|428.05|1207.47|763.22|383.82|1147.04|902.38|485.14|1387.52|20.26|10.62|30.88|13.38|10.73|24.11|8.90|9.10|18.00|8.57|9.25|17.82|6.36|7.07|13.43|6.80|7.61|14.41|5.81|6.62|12.43|6.28|7.20|13.48|6.58|6.98|13.56|5.80|6.96|12.76|
25/09/18|03:56:50|80617|678965|183548472|99.96|225820|906128|4313229|94.81|238949822|7898262|5655395|32458163|497280|123344|101421|128026|1024|0|0|0|0|0|0|0|0|0|0|4562.09|2582.00|1077|3231|3489|589|395019568|0|0|15|182252|438703|4202|15007|12402|40020|18241|331|345|P-2|0|256|361856|2738|132.16|6:53|1023947|307336|32|0.00|L-3|0|256|991741|74013|2642|13.4|28.0|OLDRSAM|990454|145278464|305000|4650|11537555456|2709583|107203|0|417|43|7|57943|0|17428506|17548926|1|5|100000|0|107.54|55.52|163.06|99.62|39.51|139.13|923.29|510.29|1433.58|771.07|388.93|1160.00|779.49|428.11|1207.60|763.34|383.88|1147.22|902.60|485.23|1387.83|20.26|10.62|30.88|13.38|10.73|24.11|8.90|9.10|18.00|8.57|9.25|17.82|6.36|7.07|13.43|6.80|7.61|14.41|5.81|6.62|12.43|6.28|7.20|13.48|6.58|6.98|13.56|5.80|6.96|12.76|
25/09/18|03:57:45|80617|678965|183571521|99.96|225820|906128|4313253|94.81|238978766|7899228|5656026|32460459|497281|123353|101421|128031|1024|0|0|0|0|0|0|0|0|0|0|4562.74|2582.40|1077|3231|3489|589|395060047|0|0|15|182254|438748|4202|15007|12402|40020|18241|333|347|P-2|0|256|361856|2738|132.16|6:53|1023947|307336|32|0.00|L-3|2|256|991761|74013|2642|13.4|28.0|OLDRSAM|990474|145280424|305000|4650|11537555456|2709640|107146|0|419|43|7|57953|0|17431270|17551700|1|10|100000|0|107.55|55.53|163.08|99.64|39.51|139.15|923.36|510.36|1433.72|771.19|388.99|1160.18|779.59|428.16|1207.75|763.44|383.95|1147.39|902.82|485.33|1388.15|20.26|10.62|30.88|13.38|10.73|24.11|8.90|9.10|18.00|8.57|9.25|17.82|6.36|7.08|13.44|6.80|7.61|14.41|5.81|6.62|12.43|6.28|7.20|13.48|6.58|6.98|13.56|5.80|6.96|12.76|
25/09/18|03:58:41|80617|678965|183592973|99.96|225820|906128|4313777|94.81|239007813|7900217|5656669|32462866|497306|123364|101421|128038|1024|0|0|0|0|0|0|0|0|0|0|4563.38|2582.84|1077|3231|3489|589|395128078|0|0|15|182281|438815|4202|15007|12402|40020|18241|331|346|P-2|0|256|361856|2738|132.16|6:53|1023947|307336|32|0.00|L-3|3|256|991789|74013|2642|13.4|28.0|OLDRSAM|990502|145283488|305000|4650|11537555456|2709543|107243|0|417|43|7|57957|0|17434052|17554487|1|17|100000|0|107.56|55.53|163.09|99.65|39.52|139.17|923.45|510.41|1433.86|771.29|389.07|1160.36|779.68|428.22|1207.90|763.56|384.03|1147.59|903.01|485.43|1388.44|20.27|10.62|30.89|13.38|10.73|24.11|8.90|9.10|18.00|8.57|9.25|17.82|6.36|7.08|13.44|6.80|7.61|14.41|5.81|6.62|12.43|6.28|7.20|13.48|6.58|6.99|13.57|5.80|6.96|12.76|
25/09/18|03:59:36|80617|678965|183618250|99.96|225820|906128|4314767|94.81|239040146|7901241|5657410|32465381|497353|123373|101421|128043|1024|0|0|0|0|0|0|0|0|0|0|4564.06|2583.24|1077|3231|3489|589|395170372|0|0|15|182329|438905|4202|15007|12402|40020|18241|330|345|P-2|0|256|361856|2738|132.16|6:53|1023947|307336|32|0.00|L-3|4|256|991809|74013|2642|13.4|28.0|OLDRSAM|990522|145285448|305000|4650|11537555456|2709500|107286|0|416|43|7|57966|0|17436864|17557310|1|18|100000|0|107.58|55.54|163.12|99.67|39.52|139.19|923.53|510.46|1433.99|771.42|389.14|1160.56|779.78|428.28|1208.06|763.66|384.10|1147.76|903.23|485.53|1388.76|20.27|10.62|30.89|13.38|10.73|24.11|8.90|9.10|18.00|8.57|9.25|17.82|6.36|7.08|13.44|6.80|7.62|14.42|5.81|6.62|12.43|6.28|7.20|13.48|6.58|6.99|13.57|5.80|6.96|12.76|
25/09/18|04:00:32|80617|678965|183642586|99.96|225820|906128|4315773|94.81|239070942|7902233|5658125|32467855|497401|123383|101421|128049|1024|0|0|0|0|0|0|0|0|0|0|4564.77|2583.59|1077|3231|3489|589|395243110|0|0|15|182379|438991|4202|15007|12402|40020|18241|330|345|P-2|0|256|361856|2738|132.16|6:53|1023947|307336|32|0.00|L-3|5|256|991833|74013|2642|13.4|28.0|OLDRSAM|990546|145287800|305000|4650|11537555456|2709504|107282|0|416|43|7|57970|0|17439550|17560002|1|18|100000|0|107.59|55.54|163.13|99.68|39.52|139.20|923.64|510.51|1434.15|771.54|389.22|1160.76|779.88|428.33|1208.21|763.80|384.16|1147.96|903.43|485.61|1389.04|20.27|10.62|30.89|13.38|10.73|24.11|8.91|9.10|18.01|8.57|9.25|17.82|6.36|7.08|13.44|6.80|7.62|14.42|5.81|6.62|12.43|6.28|7.20|13.48|6.58|6.99|13.57|5.81|6.96|12.77|
25/09/18|04:01:27|80617|678965|183663979|99.96|225913|906420|4316345|94.81|239098291|7903172|5658783|32470064|497425|123393|101421|128055|1024|0|0|0|0|0|0|0|0|0|0|4565.43|2584.00|1078|3234|3489|589|395278715|0|0|15|182404|439053|4202|15007|12402|40020|18241|330|345|P-1|0|256|361986|2740|132.11|6:53|1023947|307466|8|0.00|L-2|0|256|991860|74021|2644|13.4|28.0|OLDRSAM|990572|145290236|305000|4658|11537555456|2709546|107240|0|416|43|7|57978|0|17442289|17562751|1|5|100000|0|107.60|55.54|163.14|99.69|39.53|139.22|923.71|510.56|1434.27|771.66|389.31|1160.97|779.98|428.39|1208.37|763.91|384.23|1148.14|903.63|485.72|1389.35|20.27|10.62|30.89|13.38|10.73|24.11|8.91|9.10|18.01|8.57|9.25|17.82|6.36|7.08|13.44|6.80|7.62|14.42|5.82|6.62|12.44|6.28|7.21|13.49|6.58|6.99|13.57|5.81|6.96|12.77|
25/09/18|04:02:23|80617|678965|183686309|99.96|225913|906420|4316384|94.81|239126385|7904067|5659380|32472333|497427|123402|101421|128060|1024|0|0|0|0|0|0|0|0|0|0|4566.10|2584.36|1078|3234|3489|589|395350151|0|0|15|182408|439100|4202|15007|12402|40020|18241|332|346|P-1|0|256|361986|2740|132.11|6:53|1023947|307466|8|0.00|L-2|1|256|991880|74021|2644|13.4|28.0|OLDRSAM|990592|145292196|305000|4658|11537555456|2709625|107161|0|418|43|7|57985|0|17444938|17565408|1|15|100000|0|107.61|55.55|163.16|99.70|39.54|139.24|923.80|510.61|1434.41|771.77|389.38|1161.15|780.07|428.43|1208.50|764.05|384.28|1148.33|903.81|485.83|1389.64|20.28|10.62|30.90|13.38|10.73|24.11|8.91|9.10|18.01|8.57|9.25|17.82|6.37|7.08|13.45|6.80|7.62|14.42|5.82|6.62|12.44|6.29|7.21|13.50|6.58|6.99|13.57|5.81|6.96|12.77|
25/09/18|04:03:18|80617|678965|183718466|99.96|225913|906420|4317927|94.81|239166657|7905448|5660308|32475561|497503|123422|101421|128078|1024|0|0|0|0|0|0|0|0|0|0|4566.81|2584.77|1078|3234|3489|589|395403042|0|0|15|182479|439216|4202|15007|12402|40020|18241|333|347|P-1|58|256|361986|2740|132.11|6:53|1023947|307466|66|0.01|L-2|6|256|992002|74021|2644|13.4|28.0|OLDRSAM|990714|145302452|305000|4658|11537555456|2709690|107096|0|419|43|7|57994|0|17447880|17568361|1|18|100000|0|107.62|55.55|163.17|99.71|39.54|139.25|923.89|510.66|1434.55|771.90|389.46|1161.36|780.16|428.48|1208.64|764.17|384.35|1148.52|904.04|485.93|1389.97|20.28|10.62|30.90|13.39|10.73|24.12|8.91|9.10|18.01|8.57|9.26|17.83|6.37|7.08|13.45|6.80|7.62|14.42|5.82|6.63|12.45|6.29|7.21|13.50|6.58|6.99|13.57|5.81|6.97|12.78|
25/09/18|04:04:14|80617|678965|183746178|99.96|225913|906420|4318482|94.81|239200858|7906448|5660980|32478238|497529|123438|101421|128086|1025|0|0|0|0|0|0|0|0|0|0|4567.46|2585.19|1078|3234|3489|589|395483441|0|0|15|182505|439278|4202|15007|12402|40020|18241|331|345|P-1|76|256|361986|2740|132.11|6:53|1023947|307466|84|0.01|L-2|9|256|992079|74021|2644|13.4|28.0|OLDRSAM|990791|145308336|305000|4658|11537555456|2709572|107214|0|417|43|7|58000|0|17450602|17571091|1|17|100000|0|107.63|55.56|163.19|99.73|39.55|139.28|924.00|510.72|1434.72|772.01|389.52|1161.53|780.23|428.54|1208.77|764.28|384.43|1148.71|904.26|486.01|1390.27|20.28|10.62|30.90|13.39|10.74|24.13|8.91|9.10|18.01|8.57|9.26|17.83|6.37|7.08|13.45|6.80|7.62|14.42|5.82|6.63|12.45|6.29|7.21|13.50|6.58|6.99|13.57|5.81|6.97|12.78|
25/09/18|04:05:09|80617|678965|183773439|99.96|225913|906420|4320031|94.82|239235550|7907634|5661866|32481344|497609|123462|101421|128109|1025|0|0|0|0|0|0|0|0|0|0|4568.15|2585.64|1078|3234|3489|589|395557362|0|0|15|182578|439411|4202|15007|12402|40020|18241|331|345|P-1|138|256|361986|2740|132.11|6:53|1023947|307466|146|0.01|L-2|16|256|992206|74021|2644|13.4|28.0|OLDRSAM|990918|145322096|305000|4658|11537555456|2709523|107263|0|417|43|7|58011|0|17453598|17574099|1|18|100000|0|107.64|55.57|163.21|99.74|39.56|139.30|924.09|510.78|1434.87|772.13|389.60|1161.73|780.31|428.60|1208.91|764.40|384.51|1148.91|904.50|486.12|1390.62|20.28|10.63|30.91|13.39|10.74|24.13|8.91|9.10|18.01|8.57|9.26|17.83|6.37|7.08|13.45|6.81|7.62|14.43|5.82|6.63|12.45|6.29|7.21|13.50|6.58|6.99|13.57|5.81|6.97|12.78|
25/09/18|04:06:05|80617|678965|183797093|99.96|226137|907224|4320659|94.81|239265064|7908573|5662518|32483750|497633|123468|101421|128115|1025|0|0|0|0|0|0|0|0|0|0|4568.87|2586.01|1079|3237|3489|589|395613707|0|0|15|182603|439477|4202|15007|12402|40020|18241|331|345|P-1|0|256|362357|2743|132.10|6:53|1023947|307837|66|0.01|L-2|0|256|992233|74041|2647|13.4|28.0|OLDRSAM|990944|145324532|305000|4678|11537555456|2709568|107218|0|417|43|7|58021|0|17456372|17576884|1|0|100000|0|107.65|55.57|163.22|99.75|39.57|139.32|924.21|510.84|1435.05|772.24|389.65|1161.89|780.40|428.65|1209.05|764.56|384.57|1149.13|904.69|486.22|1390.91|20.29|10.63|30.92|13.39|10.74|24.13|8.91|9.10|18.01|8.57|9.26|17.83|6.37|7.08|13.45|6.81|7.62|14.43|5.82|6.63|12.45|6.29|7.21|13.50|6.58|6.99|13.57|5.81|6.97|12.78|
25/09/18|04:07:00|80617|678965|183820526|99.96|226137|907224|4320699|94.81|239294280|7909514|5663142|32486241|497635|123478|101421|128121|1025|0|0|0|0|0|0|0|0|0|0|4569.53|2586.44|1079|3237|3489|589|395670363|0|0|15|182607|439517|4202|15007|12402|40020|18241|331|343|P-1|0|256|362357|2743|132.10|6:53|1023947|307837|66|0.01|L-2|1|256|992257|74041|2647|13.4|28.0|OLDRSAM|990968|145326884|305000|4678|11537555456|2709567|107219|0|417|43|7|58029|0|17459019|17579539|1|10|100000|0|107.66|55.58|163.24|99.76|39.57|139.33|924.29|510.90|1435.19|772.36|389.73|1162.09|780.48|428.71|1209.19|764.70|384.64|1149.34|904.90|486.33|1391.23|20.29|10.63|30.92|13.39|10.74|24.13|8.91|9.10|18.01|8.57|9.26|17.83|6.37|7.08|13.45|6.81|7.62|14.43|5.82|6.63|12.45|6.29|7.21|13.50|6.58|7.00|13.58|5.81|6.97|12.78|
25/09/18|04:07:56|80617|678965|183846090|99.96|226137|907224|4322172|94.81|239326018|7910716|5664068|32489834|497705|123487|101421|128126|1025|0|0|0|0|0|0|0|0|0|0|4570.27|2586.92|1079|3237|3489|589|395709800|0|0|15|182678|439630|4202|15007|12402|40020|18241|323|335|P-1|0|256|362357|2743|132.10|6:53|1023947|307837|66|0.01|L-2|2|256|992277|74041|2647|13.4|28.0|OLDRSAM|990988|145328844|305000|4678|11537555456|2709098|107688|0|409|43|7|58059|0|17462105|17582648|1|17|100000|0|107.67|55.59|163.26|99.77|39.59|139.36|924.40|510.95|1435.35|772.47|389.80|1162.27|780.56|428.78|1209.34|764.83|384.70|1149.53|905.12|486.46|1391.58|20.29|10.63|30.92|13.39|10.74|24.13|8.92|9.10|18.02|8.58|9.26|17.84|6.37|7.09|13.46|6.81|7.62|14.43|5.82|6.63|12.45|6.29|7.21|13.50|6.58|7.00|13.58|5.81|6.97|12.78|
