date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
17/09/18|00:01:01|67059|294584|11502951402|100.00|837833|20862230|422582|0.00|11960977177|50554444|6299070|1682373917|20239|10904|11541|21301|1924|0|0|0|0|0|0|0|0|0|0|17115.91|529.65|943|11280|1666|5|21785896817|0|0|11|18160|5319050|4659|647|23031|271265|25390|700|711|P-1|34|256|257620|1252|205.77|2:53|1023947|428118|2024|0.20|L-2|52|256|190488|7913|424|24.1|18.7|OLDRSAM|190427|15522940|4080000|1817|90715529216|19885071|2262275|0|800|46|66915|112259|9609927|9597491|1|32|100000|0|3679.38|114.45|3793.83|3399.69|78.24|3477.93|2983.11|73.67|3056.78|2891.23|79.91|2971.14|2582.40|64.13|2646.53|208.39|13.51|221.90|80.85|11.57|92.42|208.85|4.10|212.95|157.82|3.45|161.27|126.83|3.81|130.64|118.59|3.11|121.70|60.69|2.29|62.98|47.04|2.58|49.62|28.05|2.25|30.30|26.63|2.04|28.67|23.31|1.95|25.26|16.04|2.18|18.22|
17/09/18|00:01:57|67063|294588|11537313042|100.00|838772|20868345|424357|0.00|11996684744|50702203|6314919|1687390488|20491|10956|11564|21568|1937|0|0|0|0|0|0|0|0|0|0|17162.27|530.59|944|11284|1666|5|21850912512|0|0|11|18175|5332766|4659|647|23031|271265|25390|700|711|P-1|38|256|260054|1262|206.06|2:53|1023947|430552|1502|0.15|L-3|21|256|192382|8019|428|24.0|18.7|OLDRSAM|192320|15665724|4080000|1923|90715529216|19885861|2261485|0|800|46|66922|112259|9640773|9628277|1|22|100000|0|3689.89|114.66|3804.55|3408.91|78.38|3487.29|2992.39|73.81|3066.20|2900.11|80.06|2980.17|2589.79|64.26|2654.05|208.79|13.52|222.31|80.97|11.58|92.55|208.91|4.11|213.02|157.83|3.46|161.29|126.85|3.82|130.67|118.61|3.11|121.72|60.69|2.30|62.99|47.05|2.59|49.64|28.09|2.26|30.35|26.65|2.04|28.69|23.36|1.95|25.31|16.05|2.19|18.24|
17/09/18|00:02:52|67063|294588|11573902474|100.00|838772|20868345|425244|0.00|12034741466|50861019|6334750|1692741361|20725|10975|11564|21800|1937|0|0|0|0|0|0|0|0|0|0|17210.77|531.45|944|11284|1666|5|21920256092|0|0|11|18194|5350297|4659|647|23031|271265|25390|700|711|P-1|38|256|260054|1262|206.06|2:53|1023947|430552|1502|0.15|L-3|66|256|193740|8019|428|24.2|18.7|OLDRSAM|193678|15760624|4080000|1923|90715529216|19886192|2261154|0|800|46|66934|112259|9671018|9658468|1|28|100000|0|3700.97|114.87|3815.84|3418.88|78.53|3497.41|3000.54|73.92|3074.46|2910.20|80.23|2990.43|2598.09|64.40|2662.49|209.17|13.53|222.70|81.16|11.58|92.74|208.93|4.11|213.04|157.85|3.46|161.31|126.87|3.82|130.69|118.62|3.11|121.73|60.70|2.30|63.00|47.06|2.59|49.65|28.10|2.26|30.36|26.65|2.04|28.69|23.38|1.95|25.33|16.06|2.19|18.25|
17/09/18|00:03:47|67063|294588|11608734047|100.00|838773|20868601|426547|0.00|12070954746|51014016|6357967|1697834753|20969|11026|11587|22059|1950|0|0|0|0|0|0|0|0|0|0|17257.54|532.43|944|11284|1666|5|21986163561|0|0|11|18208|5370478|4659|647|23031|271265|25390|700|711|P-2|146|256|260310|1263|206.10|2:53|1023947|430808|1866|0.18|L-3|134|256|195582|8019|428|24.4|18.7|OLDRSAM|195520|15899592|4080000|1923|90715529216|19886371|2260975|0|800|46|66995|112259|9703166|9690610|1|27|100000|0|3710.33|115.10|3825.43|3428.73|78.66|3507.39|3009.01|74.04|3083.05|2919.16|80.40|2999.56|2606.51|64.52|2671.03|209.53|13.54|223.07|81.28|11.59|92.87|209.01|4.12|213.13|157.89|3.47|161.36|126.91|3.83|130.74|118.67|3.12|121.79|60.72|2.30|63.02|47.08|2.60|49.68|28.16|2.26|30.42|26.73|2.04|28.77|23.41|1.95|25.36|16.10|2.20|18.30|
17/09/18|00:04:42|67067|294732|11645241098|100.00|838773|20868601|426734|0.00|12109003630|51184093|6380955|1703182580|20987|11048|11587|22076|1950|0|0|0|0|0|0|0|0|0|0|17304.69|533.33|944|11284|1666|5|22055186742|0|0|11|18221|5390566|4659|647|23031|271265|25390|700|711|P-2|182|256|260310|1263|206.10|2:53|1023947|430808|1902|0.19|L-3|137|256|195652|8019|428|24.4|18.7|OLDRSAM|195590|15905884|4080000|1923|90715529216|19885554|2261792|0|800|46|67039|112259|9732226|9719634|1|31|100000|0|3721.04|115.30|3836.34|3438.46|78.80|3517.26|3017.92|74.15|3092.07|2928.24|80.54|3008.78|2614.59|64.64|2679.23|209.84|13.55|223.39|81.31|11.60|92.91|209.03|4.13|213.16|157.92|3.47|161.39|126.94|3.83|130.77|118.68|3.13|121.81|60.72|2.31|63.03|47.09|2.60|49.69|28.17|2.26|30.43|26.74|2.05|28.79|23.41|1.96|25.37|16.24|2.20|18.44|
17/09/18|00:05:38|67068|294733|11679717080|100.00|838779|20869079|429378|0.00|12144882270|51351154|6400061|1708215937|21046|11102|12240|22155|1963|0|0|0|0|0|0|0|0|0|0|17351.62|534.18|944|11284|1666|5|22120599760|0|0|11|18235|5407137|4659|647|23031|271265|25390|701|712|P-1|196|256|260566|1264|206.14|2:53|1023947|431064|2172|0.21|L-2|27|256|198289|8241|433|24.1|19.0|OLDRSAM|198227|16125716|4080000|2145|90715529216|19886390|2260956|0|801|46|67062|112259|9761612|9748965|1|45|100000|0|3731.71|115.52|3847.23|3447.86|78.90|3526.76|3027.07|74.27|3101.34|2936.69|80.72|3017.41|2622.07|64.75|2686.82|210.15|13.56|223.71|81.41|11.61|93.02|209.06|4.13|213.19|157.93|3.47|161.40|126.97|3.83|130.80|118.80|3.13|121.93|60.73|2.31|63.04|47.11|2.60|49.71|28.17|2.26|30.43|26.75|2.05|28.80|23.49|1.96|25.45|16.25|2.20|18.45|
17/09/18|00:06:33|67074|296479|11714255457|100.00|839556|20873101|430292|0.00|12180671741|51477862|6416649|1713257596|21062|11120|12383|22171|1963|0|0|0|0|0|0|0|0|0|0|17398.95|535.06|945|11288|1666|5|22185853123|0|0|11|18247|5421709|4659|647|23031|271265|25390|700|711|P-2|34|256|261707|1269|206.23|2:53|1023947|432205|238|0.02|L-1|0|256|198773|8289|435|24.0|19.1|OLDRSAM|198710|16165484|4080000|2193|90715529216|19886639|2260707|0|800|46|67069|112259|9789787|9777085|1|20|100000|0|3742.61|115.75|3858.36|3457.81|79.01|3536.82|3035.99|74.40|3110.39|2945.55|80.87|3026.42|2629.57|64.85|2694.42|210.57|13.57|224.14|81.54|11.61|93.15|209.20|4.14|213.34|158.09|3.48|161.57|126.98|3.84|130.82|118.83|3.14|121.97|60.74|2.31|63.05|47.11|2.61|49.72|28.19|2.27|30.46|26.77|2.05|28.82|23.49|1.96|25.45|16.26|2.21|18.47|
17/09/18|00:07:28|67083|296511|11751102312|100.00|839559|20873873|431465|0.00|12219000366|51640652|6433482|1718643614|21098|11161|12611|22239|1963|0|0|0|0|0|0|0|0|0|0|17446.89|535.92|945|11288|1666|5|22255707307|0|0|11|18260|5436516|4659|647|23031|271265|25390|699|710|P-1|164|256|262479|1272|206.35|2:53|1023947|432977|1140|0.11|L-1|41|256|199828|8289|435|24.1|19.1|OLDRSAM|199765|16248304|4080000|2193|90715529216|19886367|2260979|0|799|46|67077|112259|9817969|9805212|1|23|100000|0|3753.38|115.96|3869.34|3467.22|79.12|3546.34|3044.86|74.50|3119.36|2954.35|81.01|3035.36|2638.22|64.98|2703.20|211.04|13.59|224.63|81.67|11.62|93.29|209.27|4.15|213.42|158.11|3.48|161.59|127.02|3.84|130.86|118.87|3.14|122.01|60.74|2.31|63.05|47.14|2.62|49.76|28.19|2.27|30.46|26.78|2.06|28.84|23.50|1.96|25.46|16.29|2.22|18.51|
17/09/18|00:08:23|67085|296544|11785574933|100.00|839563|20874479|432642|0.00|12254837043|51793366|6450193|1723676546|21127|11191|12857|22264|1976|0|0|0|0|0|0|0|0|0|0|17494.62|536.87|945|11288|1666|5|22320925749|0|0|11|18273|5450905|4659|647|23031|271265|25390|699|710|P-1|14|256|262997|1274|206.43|2:53|1023947|433495|1508|0.15|L-3|0|256|200907|8377|437|24.0|19.2|OLDRSAM|200844|16342996|4080000|2281|90715529216|19885982|2261364|0|800|46|67086|112259|9846071|9833250|1|30|100000|0|3764.10|116.18|3880.28|3477.35|79.23|3556.58|3053.83|74.65|3128.48|2962.56|81.17|3043.73|2645.78|65.10|2710.88|211.87|13.61|225.48|81.89|11.63|93.52|209.51|4.15|213.66|158.16|3.48|161.64|127.08|3.85|130.93|118.88|3.15|122.03|60.76|2.32|63.08|47.16|2.62|49.78|28.20|2.27|30.47|26.80|2.06|28.86|23.64|1.97|25.61|16.32|2.23|18.55|
17/09/18|00:09:18|67090|297312|11820104467|100.00|839563|20874479|433096|0.00|12290758071|51943681|6467934|1728730772|21143|11208|12939|22278|1976|0|0|0|0|0|0|0|0|0|0|17544.17|537.68|945|11288|1667|5|22386432045|0|0|11|18285|5466228|4659|647|23031|271265|25390|700|711|P-1|198|256|262997|1274|206.43|2:53|1023947|433495|1692|0.17|L-3|13|256|201200|8377|437|24.0|19.2|OLDRSAM|201137|16367252|4080000|2281|90715529216|19886479|2260867|0|801|46|67105|112259|9874555|9861684|1|33|100000|0|3775.60|116.38|3891.98|3487.76|79.36|3567.12|3062.44|74.78|3137.22|2972.39|81.33|3053.72|2653.55|65.21|2718.76|212.52|13.62|226.14|82.05|11.63|93.68|209.56|4.16|213.72|158.24|3.48|161.72|127.10|3.85|130.95|118.89|3.15|122.04|60.78|2.32|63.10|47.16|2.63|49.79|28.23|2.27|30.50|26.86|2.06|28.92|23.65|1.97|25.62|16.32|2.23|18.55|
