date|time|dskreads|pagreads|bufreads|rcached|dskwrits|pagwrits|bufwrits|wcached|isamtot|open|start|read|write|rewrite|delete|commit|rollbk|gp_read|gp_write|gp_rewrt|gp_del|gp_alloc|gp_free|gp_curs|ovlock|ovuserthread|ovbuff|usercpu|syscpu|numckpts|flushes|bufwaits|lokwaits|lockreqs|deadlks|dltouts|ckpwaits|compress|seqscans|ixdaRA|idxRA|daRA|RApgsused|lchwaits|sessions|activelocks|pbuffer|pbufused|pbufsize|pnumpages|pnumwrits|ppagesio|pphybegin|pphysize|pphypos|pphyused|pphypcnt|lbuffer|lbufused|lbufsize|lnumrecs|lnumpages|lnumwrits|lrecspages|lpagesio|lsubsystem|lsnumrecs|lsspaceused|lltotalsize|lltotalused|shmtotal|blkused|blkfree|threadrea|threadwai|threadsle|threadact|netaccept|netreject|netread|netwrite|sdeclient|buffdirty|bufftotal|ckptreq|user1|sys1|total1|user2|sys2|total2|user3|sys3|total3|user4|sys4|total4|user5|sys5|total5|user6|sys6|total6|user7|sys7|total7|user8|sys8|total8|user9|sys9|total9|user10|sys10|total10|user11|sys11|total11|user12|sys12|total12|user13|sys13|total13|user14|sys14|total14|user15|sys15|total15|user16|sys16|total16|user17|sys17|total17|
25/09/18|01:38:18|873909982|2199584486|148400113325|99.41|96713607|361907517|1866623163|94.84|140840401894|746669286|351234049|24089559748|270375456|153965630|94010866|206190386|19110126|0|0|0|0|0|0|0|0|0|0|729612.88|126015.75|1079|3489|2358791|5254933|269143841612|0|0|4801|30506563|35795149|186795779|153163838|615305775|41|793916746|558|577|P-2|140|256|54455720|266789|204.12|3:53|1023947|236763|43025|4.20|L-2|123|256|2409157552|104829772|528529|23.0|198.3|OLDRSAM|2409153957|211253460592|315000|4602|21710839808|3803901|1496597|0|642|43|10|398744|0|1559928000|1898923370|1|41|100000|0|52919.97|8907.46|61827.43|35843.54|6224.07|42067.61|86795.00|22245.31|109040.31|84223.01|19028.91|103251.92|81176.03|18573.26|99749.29|84423.81|20414.75|104838.56|81558.41|19344.99|100903.40|21136.13|1584.99|22721.12|16958.85|1152.85|18111.70|13281.72|844.56|14126.28|10587.61|623.38|11210.99|9039.42|491.99|9531.41|8146.87|412.98|8559.85|7613.90|373.65|7987.55|7478.04|355.84|7833.88|7401.32|343.88|7745.20|7395.05|341.18|7736.23|
25/09/18|01:39:13|874344649|2200484540|148431392351|99.41|96731379|361968097|1866895944|94.84|140870116851|746731718|351267842|24096737986|270408966|153996059|94024872|206240602|19110188|0|0|0|0|0|0|0|0|0|0|729747.17|126036.09|1079|3489|2359573|5255920|269186755829|0|0|4801|30509382|35800381|186796153|153163853|615701428|41|794313403|558|583|P-2|130|256|54463758|266826|204.12|3:53|1023947|244775|51027|4.98|L-3|86|256|2409565220|104847078|528618|23.0|198.3|OLDRSAM|2409561625|211288046412|315000|2420|21710839808|3802047|1498451|0|643|43|11|398758|0|1560234500|1899237866|1|42|100000|0|52930.81|8909.13|61839.94|35850.92|6225.29|42076.21|86813.08|22249.87|109062.95|84233.33|19031.08|103264.41|81184.57|18574.92|99759.49|84442.02|20420.19|104862.21|81571.62|19347.41|100919.03|21139.74|1585.18|22724.92|16961.89|1152.96|18114.85|13284.56|844.64|14129.20|10589.56|623.44|11213.00|9041.11|492.03|9533.14|8149.02|413.02|8562.04|7618.42|373.69|7992.11|7479.54|355.87|7835.41|7403.41|343.92|7747.33|7396.34|341.21|7737.55|
25/09/18|01:40:09|874876709|2201624219|148467897763|99.41|96751125|362042485|1867278072|94.84|140905451732|746817900|351315220|24105322303|270465815|154027807|94038883|206292637|19110204|0|0|0|0|0|0|0|0|0|0|729915.01|126063.82|1079|3489|2360612|5258616|269234041079|0|0|4801|30513296|35809298|186797706|153163887|616211160|41|794823647|558|584|P-2|174|256|54474001|266871|204.12|3:53|1023947|256068|62364|6.09|L-1|224|256|2410104875|104870975|528734|23.0|198.3|OLDRSAM|2410101280|211336105676|315000|1061|21710839808|3797345|1503153|0|643|43|9|398779|0|1560638387|1899650717|1|43|100000|0|52943.63|8911.32|61854.95|35859.71|6226.70|42086.41|86834.27|22254.80|109089.07|84247.47|19034.30|103281.77|81198.35|18577.87|99776.22|84461.69|20427.47|104889.16|81588.22|19351.27|100939.49|21148.22|1585.49|22733.71|16967.29|1153.24|18120.53|13287.90|844.80|14132.70|10592.54|623.60|11216.14|9044.66|492.12|9536.78|8151.29|413.07|8564.36|7621.19|373.74|7994.93|7481.77|355.92|7837.69|7404.89|343.96|7748.85|7397.38|341.25|7738.63|
25/09/18|01:41:04|875408674|2202775890|148504670224|99.41|96767579|362107064|1867523731|94.84|140940406407|746872270|351362114|24113577404|270495068|154055165|94051363|206339540|19110233|0|0|0|0|0|0|0|0|0|0|730059.51|126084.45|1080|3492|2361385|5259259|269283386523|0|0|4804|30515941|35813967|186825589|153168723|616684885|41|795328753|558|577|P-2|182|256|54490004|266938|204.13|3:53|1023947|272327|10015|0.98|L-2|205|256|2410473249|104886194|528816|23.0|198.3|OLDRSAM|2410469653|211366903064|315000|1365|21710839808|3798303|1502195|0|644|43|5|398792|0|1560914130|1899955945|1|34|100000|0|52953.88|8913.08|61866.96|35867.63|6227.99|42095.62|86850.91|22259.46|109110.37|84256.52|19036.29|103292.81|81209.35|18580.05|99789.40|84478.21|20432.56|104910.77|81600.96|19353.41|100954.37|21154.74|1585.73|22740.47|16974.45|1153.46|18127.91|13291.43|844.92|14136.35|10595.80|623.67|11219.47|9046.56|492.21|9538.77|8152.91|413.10|8566.01|7624.15|373.79|7997.94|7484.33|355.96|7840.29|7407.01|344.06|7751.07|7399.15|341.29|7740.44|
25/09/18|01:42:00|876042253|2204079744|148544537564|99.41|96783109|362169512|1867763959|94.84|140979693752|746927404|351408080|24121025157|270523137|154082638|94064643|206384671|19110269|0|0|0|0|0|0|0|0|0|0|730220.56|126112.32|1080|3492|2361800|5260021|269341571770|0|0|4804|30518523|35818503|186968210|153192461|617109559|41|795908443|557|574|P-2|86|256|54505521|267001|204.14|3:53|1023947|288612|26204|2.56|L-1|39|256|2410832958|104901116|528897|23.0|198.3|OLDRSAM|2410829362|211396921228|315000|1714|21710839808|3798867|1501631|0|642|43|7|398813|0|1561207845|1900343093|1|38|100000|0|52968.18|8916.02|61884.20|35878.43|6230.25|42108.68|86868.73|22264.69|109133.42|84268.29|19039.21|103307.50|81225.53|18583.73|99809.26|84494.62|20438.18|104932.80|81613.35|19356.06|100969.41|21165.70|1586.23|22751.93|16983.10|1153.97|18137.07|13297.36|845.18|14142.54|10599.12|623.81|11222.93|9049.41|492.28|9541.69|8154.37|413.17|8567.54|7625.53|373.85|7999.38|7485.98|356.01|7841.99|7408.30|344.12|7752.42|7400.59|341.35|7741.94|
25/09/18|01:42:56|876771298|2205617073|148588686072|99.41|96801159|362236659|1868017451|94.84|141024266965|746981630|351437495|24128011837|270553503|154108155|94079014|206429860|19110303|0|0|0|0|0|0|0|0|0|0|730404.50|126147.62|1080|3492|2362679|5260669|269410063329|0|0|4804|30520956|35822946|187219064|153234504|617498650|41|796568085|557|586|P-1|58|256|54524105|267074|204.15|3:53|1023947|305660|43224|4.22|L-1|122|256|2411206126|104916739|528973|23.0|198.3|OLDRSAM|2411202530|211428189592|315000|2081|21710839808|3799825|1500673|1|643|43|11|398822|0|1561494160|1900787568|1|41|100000|0|52984.85|8919.77|61904.62|35893.72|6233.76|42127.48|86886.61|22270.49|109157.10|84281.76|19042.75|103324.51|81240.64|18587.72|99828.36|84512.37|20445.06|104957.43|81629.09|19359.66|100988.75|21177.88|1587.08|22764.96|16992.48|1154.58|18147.06|13304.44|845.63|14150.07|10603.51|624.11|11227.62|9052.50|492.43|9544.93|8156.25|413.29|8569.54|7628.66|373.96|8002.62|7487.50|356.11|7843.61|7409.81|344.21|7754.02|7402.71|341.44|7744.15|
25/09/18|01:43:51|877594932|2207354365|148637968601|99.41|96818805|362309058|1868284189|94.84|141074287461|747042593|351469202|24136286645|270587516|154136516|94092156|206475668|19110368|0|0|0|0|0|0|0|0|0|0|730613.52|126187.70|1080|3492|2363557|5261952|269482564135|0|0|4804|30523626|35828488|187475706|153277413|617987229|41|797327527|557|654|P-2|68|256|54541967|267148|204.16|3:53|1023947|324290|61864|6.04|L-3|22|256|2411597502|104933324|529052|23.0|198.3|OLDRSAM|2411593906|211462102804|315000|256|21710839808|3802578|1497920|2|639|43|6|398839|0|1561831568|1901279658|1|42|100000|0|53003.23|8923.89|61927.12|35909.92|6237.44|42147.36|86906.26|22277.11|109183.37|84297.79|19047.23|103345.02|81259.58|18594.26|99853.84|84528.81|20450.80|104979.61|81645.61|19363.84|101009.45|21192.71|1588.12|22780.83|17003.31|1155.40|18158.71|13313.20|846.18|14159.38|10609.37|624.47|11233.84|9056.65|492.71|9549.36|8159.70|413.45|8573.15|7631.02|374.06|8005.08|7489.76|356.25|7846.01|7411.56|344.32|7755.88|7405.47|341.54|7747.01|
25/09/18|01:44:47|878213618|2208672215|148687927069|99.41|96838917|362383131|1868635224|94.84|141124384878|747130871|351514571|24145776681|270638759|154166195|94106041|206524780|19110413|0|0|0|0|0|0|0|0|0|0|730825.26|126224.57|1080|3492|2364370|5263860|269552145750|0|0|4804|30527730|35836290|187635524|153304029|618420653|41|797895256|557|576|P-1|176|256|54557788|267214|204.17|3:53|1023947|338827|76509|7.47|L-1|176|256|2412114305|104956410|529165|23.0|198.3|OLDRSAM|2412110709|211508200448|315000|984|21710839808|3801400|1499098|0|643|42|8|398859|0|1562204902|1901762698|1|44|100000|0|53019.48|8927.10|61946.58|35923.10|6240.32|42163.42|86924.65|22283.32|109207.97|84316.64|19052.49|103369.13|81275.78|18599.48|99875.26|84543.37|20455.24|104998.61|81663.26|19368.43|101031.69|21205.96|1588.85|22794.81|17014.26|1155.98|18170.24|13321.90|846.63|14168.53|10614.68|624.75|11239.43|9061.60|492.92|9554.52|8162.80|413.59|8576.39|7633.50|374.21|8007.71|7492.02|356.35|7848.37|7414.07|344.47|7758.54|7407.85|341.65|7749.50|
25/09/18|01:45:42|878638714|2209541523|148719474996|99.41|96860831|362478381|1868965980|94.84|141155511494|747195338|351558742|24152791059|270686663|154209884|94118679|206574005|19110500|0|0|0|0|0|0|0|0|0|0|731008.46|126253.04|1080|3492|2365028|5265224|269596067610|0|0|4804|30532417|35853076|187636874|153304081|618788360|41|798263453|557|588|P-2|174|256|54577891|267293|204.19|3:53|1023947|363258|3776|0.37|L-3|190|256|2412565077|104978840|529272|23.0|198.3|OLDRSAM|2412561481|211553625608|315000|4575|21710839808|3804326|1496172|1|639|43|9|398873|0|1562563596|1902131438|1|0|100000|0|53034.81|8929.39|61964.20|35934.31|6242.03|42176.34|86946.73|22288.49|109235.22|84334.37|19056.15|103390.52|81295.32|18603.98|99899.30|84559.99|20459.63|105019.62|81679.03|19371.51|101050.54|21210.59|1589.21|22799.80|17018.81|1156.26|18175.07|13325.71|846.91|14172.62|10617.29|624.92|11242.21|9064.98|493.07|9558.05|8165.26|413.74|8579.00|7635.42|374.34|8009.76|7494.04|356.48|7850.52|7416.65|344.62|7761.27|7410.87|341.76|7752.63|
25/09/18|01:46:38|879181827|2210720089|148763095627|99.41|96884829|362562862|1869285182|94.84|141197495307|747270595|351598173|24163179121|270727577|154240281|94135006|206627046|19110538|0|0|0|0|0|0|0|0|0|0|731168.68|126273.92|1081|3495|2365903|5266311|269649353145|0|0|4810|30535935|35859333|187637346|153304215|619307564|41|798781753|556|585|P-2|166|256|54602576|267397|204.20|3:53|1023947|383363|23873|2.33|L-3|186|256|2413027636|104998652|529379|23.0|198.3|OLDRSAM|2413024039|211593658352|315000|3482|21710839808|3803974|1496524|0|646|43|9|398890|0|1562885827|1902462123|1|28|100000|0|53045.86|8931.03|61976.89|35941.85|6243.14|42184.99|86964.64|22293.02|109257.66|84350.14|19059.66|103409.80|81309.81|18607.50|99917.31|84573.29|20462.59|105035.88|81689.45|19373.44|101062.89|21216.75|1589.42|22806.17|17023.61|1156.43|18180.04|13331.17|847.00|14178.17|10619.71|624.96|11244.67|9068.28|493.17|9561.45|8168.14|413.79|8581.93|7638.27|374.40|8012.67|7495.53|356.51|7852.04|7418.69|344.68|7763.37|7412.48|341.81|7754.29|
25/09/18|01:47:33|879676900|2211722675|148798305540|99.41|96899083|362619892|1869572159|94.84|141231229280|747343611|351636598|24171448726|270768371|154268900|94145418|206672564|19110565|0|0|0|0|0|0|0|0|0|0|731320.89|126296.00|1081|3495|2366689|5267927|269694595348|0|0|4810|30538887|35865999|187638473|153304299|619776807|41|799253339|556|577|P-1|128|256|54610517|267431|204.20|3:53|1023947|393096|33568|3.28|L-1|97|256|2413447184|105017089|529472|23.0|198.3|OLDRSAM|2413443587|211630391120|315000|2175|21710839808|3803795|1496703|0|642|43|6|398905|0|1563216795|1902801135|1|34|100000|0|53056.89|8932.82|61989.71|35949.32|6244.31|42193.63|86984.62|22298.30|109282.92|84365.31|19063.09|103428.40|81324.48|18611.04|99935.52|84586.85|20465.68|105052.53|81700.63|19375.82|101076.45|21222.40|1589.65|22812.05|17028.77|1156.64|18185.41|13335.67|847.09|14182.76|10621.94|625.03|11246.97|9069.18|493.20|9562.38|8170.82|413.83|8584.65|7641.02|374.45|8015.47|7497.13|356.55|7853.68|7420.78|344.71|7765.49|7413.70|341.83|7755.53|
25/09/18|01:48:29|880152762|2212751638|148831775148|99.41|96918033|362681861|1869855622|94.84|141262608816|747409395|351670739|24179070486|270802353|154298753|94160729|206724306|19110605|0|0|0|0|0|0|0|0|0|0|731449.36|126315.25|1081|3495|2367359|5268602|269740677774|0|0|4810|30541358|35870921|187639387|153304398|620212207|41|799686124|557|574|P-1|84|256|54620851|267478|204.21|3:53|1023947|401638|42066|4.11|L-3|122|256|2413867442|105034350|529554|23.0|198.3|OLDRSAM|2413863845|211665460244|315000|3924|21710839808|3805276|1495222|0|642|43|8|398919|0|1563510763|1903102488|1|37|100000|0|53067.64|8934.47|62002.11|35955.80|6245.36|42201.16|87002.42|22302.71|109305.13|84378.84|19066.23|103445.07|81338.13|18614.43|99952.56|84598.97|20468.32|105067.29|81709.56|19377.60|101087.16|21227.15|1589.85|22817.00|17032.21|1156.79|18189.00|13338.28|847.15|14185.43|10623.54|625.09|11248.63|9070.80|493.22|9564.02|8173.53|413.86|8587.39|7641.86|374.48|8016.34|7498.40|356.57|7854.97|7421.64|344.74|7766.38|7414.53|341.88|7756.41|
25/09/18|01:49:25|880604574|2213761085|148872622692|99.41|96936030|362745839|1870166265|94.84|141301960812|747490224|351727799|24188600351|270843370|154327985|94175444|206772989|19110620|0|0|0|0|0|0|0|0|0|0|731618.87|126338.77|1081|3495|2368042|5269723|269792420558|0|0|4810|30544550|35876911|187643425|153305063|620628188|41|800107390|557|574|P-1|14|256|54628441|267513|204.21|3:53|1023947|409496|49854|4.87|L-2|123|256|2414313668|105053506|529649|23.0|198.3|OLDRSAM|2414310071|211704309584|315000|3848|21710839808|3807294|1493204|1|642|43|9|398934|0|1563853912|1903460652|1|42|100000|0|53080.18|8936.30|62016.48|35964.85|6246.69|42211.54|87021.10|22307.94|109329.04|84395.42|19070.21|103465.63|81352.86|18618.26|99971.12|84613.24|20471.02|105084.26|81721.50|19380.41|101101.91|21234.69|1590.15|22824.84|17037.19|1156.94|18194.13|13343.74|847.27|14191.01|10627.26|625.18|11252.44|9072.62|493.29|9565.91|8175.16|413.92|8589.08|7644.50|374.61|8019.11|7500.41|356.60|7857.01|7423.34|344.79|7768.13|7416.62|341.93|7758.55|
25/09/18|01:50:20|881271540|2215108672|148923051353|99.41|96953824|362813090|1870516044|94.84|141351967278|747586922|351791549|24199038032|270890125|154356987|94192333|206825731|19110649|0|0|0|0|0|0|0|0|0|0|731804.49|126367.20|1081|3495|2369225|5270975|269856853788|0|0|4810|30547443|35883465|187763747|153325020|621130686|41|800743284|557|581|P-1|108|256|54638786|267557|204.21|3:53|1023947|420085|60537|5.91|L-2|69|256|2414813322|105074683|529750|23.0|198.3|OLDRSAM|2414809725|211746987744|315000|25|21710839808|3810558|1489940|0|642|43|13|398958|0|1564198801|1903883598|1|49|100000|0|53093.38|8938.68|62032.06|35975.20|6248.65|42223.85|87037.83|22313.36|109351.19|84412.37|19074.25|103486.62|81366.99|18622.55|99989.54|84626.08|20473.92|105100.00|81737.72|19384.34|101122.06|21245.89|1590.80|22836.69|17046.37|1157.28|18203.65|13349.96|847.53|14197.49|10630.81|625.36|11256.17|9075.86|493.43|9569.29|8178.82|414.04|8592.86|7647.24|374.72|8021.96|7503.43|356.71|7860.14|7425.51|344.89|7770.40|7418.77|342.05|7760.82|
25/09/18|01:51:16|882036531|2216752659|148977672268|99.41|96969595|362878278|1870775718|94.84|141406755261|747652050|351825937|24208812793|270923816|154382264|94205510|206867619|19110680|0|0|0|0|0|0|0|0|0|0|732018.96|126403.45|1082|3498|2370165|5271865|269932202507|0|0|4815|30549921|35888754|188003146|153364900|621585933|41|801458089|557|574|P-2|212|256|54657708|267636|204.22|3:53|1023947|439007|14118|1.38|L-1|34|256|2415188750|105090979|529841|23.0|198.3|OLDRSAM|2415185152|211779919660|315000|995|21710839808|3811290|1489208|0|642|43|11|398967|0|1564489158|1904329435|1|28|100000|0|53110.58|8942.22|62052.80|35990.04|6251.77|42241.81|87059.38|22320.25|109379.63|84430.05|19079.59|103509.64|81381.85|18627.25|100009.10|84640.05|20477.86|105117.91|81752.83|19388.27|101141.10|21260.26|1591.64|22851.90|17058.86|1157.96|18216.82|13358.16|847.96|14206.12|10637.37|625.70|11263.07|9079.59|493.63|9573.22|8182.68|414.18|8596.86|7649.76|374.86|8024.62|7505.78|356.85|7862.63|7428.01|345.00|7773.01|7420.58|342.16|7762.74|
25/09/18|01:52:11|882752448|2218239178|149030347572|99.41|96985286|362938738|1871017700|94.84|141460454082|747717198|351856839|24217863987|270952347|154407667|94219356|206910296|19110715|0|0|0|0|0|0|0|0|0|0|732213.40|126437.26|1082|3498|2370428|5272496|270007701693|0|0|4815|30552069|35892936|188259332|153407754|621947052|41|802088336|557|575|P-2|52|256|54671340|267692|204.23|3:53|1023947|452639|27590|2.69|L-2|202|256|2415543509|105106125|529916|23.0|198.3|OLDRSAM|2415539911|211810090208|315000|699|21710839808|3811774|1488724|1|645|43|4|398983|0|1564762338|1904757637|1|43|100000|0|53127.35|8945.79|62073.14|36005.27|6254.91|42260.18|87078.18|22326.57|109404.75|84446.31|19084.21|103530.52|81395.63|18631.89|100027.52|84652.41|20481.26|105133.67|81766.09|19391.56|101157.65|21273.75|1592.43|22866.18|17067.72|1158.54|18226.26|13365.95|848.40|14214.35|10642.35|625.96|11268.31|9082.91|493.82|9576.73|8185.98|414.34|8600.32|7652.55|375.02|8027.57|7508.48|357.01|7865.49|7430.70|345.13|7775.83|7422.64|342.27|7764.91|
25/09/18|01:53:07|883381110|2219545860|149082449829|99.41|96998499|362992430|1871241187|94.84|141511763191|747775608|351886928|24227462942|270979740|154430650|94231403|206950788|19110737|0|0|0|0|0|0|0|0|0|0|732409.69|126466.08|1082|3498|2370815|5272976|270079108244|0|0|4815|30554237|35896722|188393166|153430910|622404000|41|802675020|557|586|P-1|218|256|54682063|267735|204.24|3:53|1023947|465410|40527|3.96|L-3|54|256|2415875734|105119972|529979|23.0|198.3|OLDRSAM|2415872136|211838191708|315000|882|21710839808|3812171|1488327|0|644|42|10|398999|0|1565025734|1905156301|1|44|100000|0|53143.83|8948.63|62092.46|36018.31|6257.34|42275.65|87102.12|22332.99|109435.11|84461.94|19088.10|103550.04|81410.97|18636.24|100047.21|84665.60|20484.40|105150.00|81779.89|19394.26|101174.15|21286.48|1593.05|22879.53|17078.92|1158.99|18237.91|13373.39|848.80|14222.19|10646.74|626.14|11272.88|9086.71|493.93|9580.64|8187.44|414.43|8601.87|7655.47|375.08|8030.55|7511.70|357.08|7868.78|7432.57|345.20|7777.77|7424.85|342.34|7767.19|
25/09/18|01:54:02|883910487|2220688712|149134702685|99.41|97014280|363060509|1871624030|94.84|141562789716|747892728|351942910|24239538790|271032568|154461653|94247929|207005628|19110775|0|0|0|0|0|0|0|0|0|0|732591.66|126489.88|1082|3498|2371702|5274592|270140370897|0|0|4815|30556990|35903180|188394027|153430939|622904090|41|803176901|557|675|P-2|174|256|54695584|267790|204.25|3:53|1023947|477395|52468|5.12|L-3|204|256|2416416037|105143156|530095|23.0|198.3|OLDRSAM|2416412439|211885210892|315000|4778|21710839808|3810032|1490466|0|639|43|9|399020|0|1565391682|1905544073|1|46|100000|0|53155.54|8950.23|62105.77|36026.45|6258.58|42285.03|87121.30|22337.72|109459.02|84482.35|19093.17|103575.52|81424.95|18640.26|100065.21|84678.67|20487.63|105166.30|81789.82|19396.33|101186.15|21292.88|1593.33|22886.21|17085.57|1159.26|18244.83|13378.35|848.97|14227.32|10650.96|626.25|11277.21|9089.67|494.01|9583.68|8190.30|414.50|8604.80|7658.29|375.15|8033.44|7513.85|357.13|7870.98|7435.56|345.28|7780.84|7426.90|342.40|7769.30|
25/09/18|01:54:58|884355378|2221647032|149176647328|99.41|97029930|363120103|1871940361|94.84|141603543623|747976216|351983777|24249411974|271072742|154489875|94263773|207055055|19110803|0|0|0|0|0|0|0|0|0|0|732760.13|126512.78|1082|3498|2372542|5275695|270191175340|0|0|4815|30559076|35908936|188395399|153431071|623306847|41|803578803|555|572|P-1|48|256|54708476|267843|204.26|3:53|1023947|489775|64722|6.32|L-3|247|256|2416868308|105162484|530191|23.0|198.3|OLDRSAM|2416864710|211923691016|315000|2570|21710839808|3812834|1487664|0|642|43|6|399040|0|1565697137|1905858532|1|49|100000|0|53168.41|8952.03|62120.44|36035.38|6259.86|42295.24|87139.77|22342.29|109482.06|84503.28|19097.74|103601.02|81439.43|18644.08|100083.51|84688.64|20490.25|105178.89|81798.82|19398.16|101196.98|21298.88|1593.58|22892.46|17090.28|1159.43|18249.71|13382.24|849.09|14231.33|10653.57|626.36|11279.93|9093.01|494.05|9587.06|8192.79|414.56|8607.35|7660.26|375.19|8035.45|7517.00|357.19|7874.19|7439.13|345.35|7784.48|7429.32|342.45|7771.77|
25/09/18|01:55:54|884773341|2222568348|149211047992|99.41|97045107|363177129|1872224228|94.84|141636069685|748049119|352019003|24257212376|271104710|154519370|94279954|207107454|19110849|0|0|0|0|0|0|0|0|0|0|732883.66|126529.47|1083|3501|2373250|5276272|270238218105|0|0|4822|30560762|35912681|188396209|153431097|623676531|41|803948636|557|595|P-2|124|256|54719464|267893|204.26|3:53|1023947|500508|4706|0.46|L-2|42|256|2417288040|105179382|530279|23.0|198.3|OLDRSAM|2417284441|211957553188|315000|3956|21710839808|3814726|1485772|0|642|43|8|399057|0|1565963948|1906132924|1|7|100000|0|53178.06|8953.42|62131.48|36042.18|6260.85|42303.03|87155.80|22346.33|109502.13|84519.50|19101.03|103620.53|81452.41|18647.37|100099.78|84695.11|20491.65|105186.76|81805.93|19399.28|101205.21|21302.62|1593.72|22896.34|17092.71|1159.52|18252.23|13384.40|849.19|14233.59|10655.55|626.39|11281.94|9095.03|494.11|9589.14|8194.18|414.59|8608.77|7661.96|375.23|8037.19|7517.68|357.22|7874.90|7441.60|345.40|7787.00|7432.02|342.50|7774.52|
25/09/18|01:56:49|885273934|2223628467|149259400646|99.41|97058924|363237434|1872482167|94.84|141682498791|748118881|352053723|24268622679|271135629|154546804|94294595|207153907|19110896|0|0|0|0|0|0|0|0|0|0|733061.57|126549.76|1083|3501|2374107|5276796|270295033566|0|0|4822|30563264|35917054|188397015|153431218|624150987|41|804421478|557|595|P-1|170|256|54735892|267958|204.27|3:53|1023947|516770|21014|2.05|L-1|13|256|2417671681|105195649|530361|23.0|198.3|OLDRSAM|2417668082|211990521508|315000|1468|21710839808|3816488|1484010|0|642|43|7|399072|0|1566261924|1906438543|1|39|100000|0|53190.86|8955.12|62145.98|36051.35|6262.01|42313.36|87175.53|22351.02|109526.55|84539.25|19104.70|103643.95|81467.62|18651.03|100118.65|84704.30|20493.51|105197.81|81816.89|19401.12|101218.01|21309.19|1593.93|22903.12|17099.04|1159.64|18258.68|13389.94|849.29|14239.23|10659.31|626.46|11285.77|9098.58|494.15|9592.73|8198.09|414.66|8612.75|7663.99|375.28|8039.27|7519.89|357.26|7877.15|7444.47|345.43|7789.90|7435.19|342.54|7777.73|
25/09/18|01:57:45|885803714|2224758143|149299361452|99.41|97074459|363297092|1872779293|94.84|141720654187|748198171|352106094|24278005687|271168519|154578701|94311796|207211021|19110942|0|0|0|0|0|0|0|0|0|0|733203.10|126568.96|1083|3501|2374796|5277322|270345582787|0|0|4822|30565159|35921224|188397941|153431348|624651368|41|804921957|557|577|P-2|74|256|54745611|268000|204.27|3:53|1023947|526910|31058|3.03|L-2|190|256|2418114671|105213417|530451|23.0|198.3|OLDRSAM|2418111072|212026272680|315000|3503|21710839808|3817339|1483159|0|642|43|9|399088|0|1566547770|1906735110|1|40|100000|0|53200.70|8956.73|62157.43|36058.54|6263.07|42321.61|87192.46|22355.48|109547.94|84560.45|19109.43|103669.88|81480.17|18654.53|100134.70|84711.07|20494.96|105206.03|81822.69|19402.12|101224.81|21313.29|1594.07|22907.36|17102.61|1159.75|18262.36|13393.62|849.39|14243.01|10662.42|626.52|11288.94|9099.99|494.19|9594.18|8200.22|414.71|8614.93|7667.23|375.31|8042.54|7523.10|357.30|7880.40|7447.77|345.50|7793.27|7436.63|342.60|7779.23|
25/09/18|01:58:40|886384014|2226011359|149336366000|99.41|97085738|363341601|1872986213|94.84|141756651680|748246149|352132786|24285130565|271189773|154603082|94325506|207252604|19110961|0|0|0|0|0|0|0|0|0|0|733347.34|126592.41|1083|3501|2375404|5277732|270400698871|0|0|4822|30566371|35924229|188513274|153450569|625049372|41|805449062|558|576|P-2|134|256|54756759|268045|204.28|3:53|1023947|537802|42010|4.10|L-3|140|256|2418428086|105226042|530515|23.0|198.3|OLDRSAM|2418424487|212051621028|315000|1128|21710839808|3818496|1482002|0|643|43|9|399102|0|1566791611|1907056712|1|44|100000|0|53213.41|8959.03|62172.44|36068.48|6264.96|42333.44|87209.42|22360.43|109569.85|84575.15|19112.95|103688.10|81493.15|18658.54|100151.69|84718.31|20496.73|105215.04|81837.18|19405.25|101242.43|21323.01|1594.45|22917.46|17108.53|1160.03|18268.56|13397.42|849.53|14246.95|10664.90|626.62|11291.52|9102.44|494.28|9596.72|8201.19|414.77|8615.96|7668.52|375.36|8043.88|7524.59|357.38|7881.97|7449.29|345.55|7794.84|7438.03|342.63|7780.66|
25/09/18|01:59:36|887143002|2227630933|149389946911|99.41|97099789|363405352|1873286778|94.84|141810848894|748326555|352189670|24294656895|271226945|154633961|94340423|207306040|19111002|0|0|0|0|0|0|0|0|0|0|733549.60|126627.09|1083|3501|2376195|5278468|270476983985|0|0|4822|30568484|35929220|188753020|153490820|625476198|41|806137744|557|575|P-2|76|256|54770667|268100|204.29|3:53|1023947|552360|56510|5.52|L-2|85|256|2418872387|105244663|530603|23.0|198.3|OLDRSAM|2418868788|212089029128|315000|0|21710839808|3818771|1481727|1|643|43|9|399114|0|1567108884|1907524654|1|48|100000|0|53230.67|8962.61|62193.28|36082.54|6267.99|42350.53|87228.68|22366.76|109595.44|84594.98|19118.64|103713.62|81512.56|18664.34|100176.90|84728.64|20500.00|105228.64|81852.41|19409.20|101261.61|21335.78|1595.26|22931.04|17119.02|1160.61|18279.63|13404.95|850.00|14254.95|10671.54|626.87|11298.41|9106.17|494.52|9600.69|8204.63|414.90|8619.53|7671.89|375.51|8047.40|7526.75|357.45|7884.20|7451.49|345.65|7797.14|7441.07|342.71|7783.78|
